chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
411,1052694,2026-02-01,Fraud,784.93,Lost,278.76,16
412,114695,2026-04-10,Fraud,250.21,Partially Recovered,4.38,12
413,1306031,2025-09-20,Fraud,1839.36,Lost,890.86,28
414,1271470,2025-07-17,Product Not Received,1411.93,Lost,1169.26,10
415,1481239,2025-12-04,Product Not as Described,3454.59,Won,2035.86,19
416,558355,2024-11-30,Duplicate,4421.54,Lost,547.82,24
417,657147,2026-02-01,Product Not as Described,680.18,Lost,61.22,3
418,481438,2026-01-23,Fraud,2330.98,Open,1515.51,5
419,364535,2026-03-02,Product Not Received,936.34,Won,476.07,24
420,1453754,2025-09-23,Duplicate,1722.86,Won,320.68,14
421,1052486,2026-11-27,Product Not as Described,367.14,Won,74.44,30
422,641197,2024-01-26,Processing Error,6021.43,Lost,2346.74,10
423,1464151,2025-02-05,Product Not as Described,2486.21,Partially Recovered,1039.69,16
424,66908,2024-02-03,Fraud,1139.07,Partially Recovered,480.54,25
425,466798,2025-05-16,Fraud,626.66,Lost,264.3,3
426,1293385,2025-11-28,Duplicate,1816.07,Partially Recovered,374.4,8
427,543807,2024-09-26,Processing Error,6819.96,Open,3344.28,30
428,633422,2026-01-16,Processing Error,6357.67,Partially Recovered,993.28,14
429,1439829,2026-04-05,Fraud,1183.1,Partially Recovered,309.57,29
430,169473,2025-12-20,Fraud,7735.61,Lost,5973.13,25
431,684118,2026-03-07,Product Not Received,732.07,Won,500.82,27
432,731912,2025-04-29,Product Not Received,1109.11,Won,472.76,24
433,17367,2025-12-08,Product Not as Described,3202.85,Won,701.4,21
434,113801,2025-06-20,Duplicate,1699.19,Lost,975.11,17
435,209416,2025-10-23,Product Not as Described,553.56,Lost,418.53,30
436,742304,2025-09-21,Fraud,4301.56,Won,1017.11,18
437,810392,2026-03-31,Fraud,2042.42,Partially Recovered,1344.24,25
438,77828,2025-12-04,Fraud,279.91,Lost,0.96,29
439,1027096,2025-03-19,Fraud,2840.27,Lost,734.0,20
440,653802,2026-02-12,Fraud,696.14,Open,47.21,16
441,579530,2026-02-28,Processing Error,572.44,Won,406.92,20
442,597374,2025-12-15,Product Not Received,121.03,Won,60.96,14
443,1338029,2025-11-24,Fraud,2469.9,Won,2045.33,24
444,615738,2026-04-01,Duplicate,1992.9,Partially Recovered,495.4,13
445,35233,2025-11-19,Product Not Received,1830.13,Won,894.07,24
446,460120,2025-07-01,Product Not Received,1350.47,Lost,511.17,9
447,1031216,2025-03-06,Fraud,2275.1,Lost,1226.33,11
448,165472,2025-09-21,Product Not as Described,1734.23,Lost,787.63,5
449,282710,2026-08-29,Product Not Received,1698.43,Partially Recovered,19.31,20
450,743226,2023-10-24,Fraud,3115.53,Won,1025.15,7
451,1355667,2024-08-17,Processing Error,4238.87,Partially Recovered,978.43,21
452,1055697,2025-08-04,Duplicate,12376.34,Partially Recovered,7311.01,20
453,454642,2026-04-07,Fraud,747.75,Open,532.73,14
454,500019,2025-02-03,Fraud,188.69,Won,127.76,9
455,1464085,2026-03-21,Product Not as Described,4031.68,Open,3167.7,20
456,558599,2024-09-21,Fraud,494.16,Open,96.84,14
457,1101358,2025-11-24,Fraud,2399.15,Won,1993.77,20
458,1201239,2026-01-07,Fraud,3306.95,Lost,2732.56,8
459,1079687,2025-11-30,Processing Error,308.41,Lost,127.14,28
460,1231084,2025-01-16,Product Not as Described,433.06,Partially Recovered,67.67,26
461,707954,2026-01-26,Processing Error,4625.9,Lost,1090.45,6
462,23118,2026-12-10,Fraud,92.74,Partially Recovered,4.51,26
463,10287,2026-07-25,Fraud,832.24,Lost,595.48,17
464,968347,2026-04-16,Fraud,2423.96,Partially Recovered,1458.98,27
465,97917,2025-11-22,Product Not Received,733.01,Lost,605.56,1
466,780415,2024-10-23,Fraud,366.46,Open,190.65,26
467,802116,2024-12-11,Fraud,893.56,Lost,226.89,12
468,1076514,2025-09-17,Fraud,249.14,Partially Recovered,8.57,12
469,1069514,2025-09-26,Duplicate,8054.0,Open,4042.96,29
470,155003,2025-08-25,Fraud,797.45,Partially Recovered,406.97,24
471,394848,2026-10-27,Processing Error,1176.41,Lost,157.07,4
472,1071531,2025-04-16,Fraud,1074.51,Partially Recovered,858.85,21
473,470679,2026-04-10,Processing Error,622.64,Won,160.82,12
474,933911,2025-02-26,Duplicate,242.82,Partially Recovered,124.51,24
475,1460494,2026-04-02,Processing Error,914.26,Partially Recovered,297.32,18
476,765917,2024-11-24,Processing Error,1449.28,Partially Recovered,975.74,22
477,1367472,2026-02-06,Fraud,2464.38,Lost,1849.15,3
478,776669,2026-08-03,Product Not Received,185.41,Lost,74.69,17
479,909927,2026-11-25,Product Not as Described,637.95,Partially Recovered,241.97,12
480,989106,2025-10-20,Product Not as Described,739.27,Won,605.83,23
481,1065601,2025-05-20,Fraud,357.96,Partially Recovered,46.14,10
482,921866,2023-08-21,Product Not Received,5127.64,Lost,3474.79,11
483,809790,2025-12-19,Fraud,1651.42,Open,589.37,22
484,872747,2026-01-20,Fraud,440.23,Won,255.83,17
485,416003,2026-01-25,Duplicate,468.93,Partially Recovered,48.19,18
486,472378,2026-02-01,Product Not as Described,2518.52,Partially Recovered,2125.22,4
487,330583,2026-03-23,Product Not Received,738.27,Won,325.86,6
488,987550,2024-10-22,Duplicate,282.81,Partially Recovered,78.15,13
489,831309,2024-11-30,Processing Error,370.18,Partially Recovered,194.17,2
490,911686,2026-01-03,Fraud,604.51,Partially Recovered,180.87,14
491,1229291,2025-12-29,Duplicate,1808.84,Won,28.88,27
492,943136,2024-04-03,Duplicate,207.23,Lost,48.83,30
493,906632,2026-01-24,Duplicate,100.95,Partially Recovered,17.66,14
494,1076544,2026-08-12,Product Not Received,2183.59,Partially Recovered,1048.03,16
495,1266960,2025-12-14,Fraud,922.28,Lost,197.1,25
496,303268,2025-05-28,Product Not Received,3758.4,Won,625.74,8
497,367189,2025-12-26,Product Not as Described,288.92,Open,134.02,12
498,354124,2026-02-17,Product Not Received,632.89,Partially Recovered,148.93,30
499,1029957,2024-12-21,Product Not Received,439.93,Partially Recovered,268.92,30
500,1071181,2025-05-19,Fraud,1960.65,Partially Recovered,951.83,5
501,361164,2025-12-04,Fraud,2208.59,Lost,476.58,11
502,18376,2026-04-07,Fraud,154.14,Lost,94.49,15
503,203700,2025-10-30,Fraud,156.75,Won,62.55,12
504,1362901,2025-01-06,Processing Error,3193.94,Open,2669.98,4
505,1201074,2026-01-05,Processing Error,439.08,Won,48.92,12
506,690085,2025-05-12,Processing Error,1188.92,Won,321.84,6
507,65653,2024-03-10,Duplicate,513.19,Won,39.01,11
508,1366781,2025-10-26,Product Not Received,140.67,Partially Recovered,75.45,23
509,315979,2026-01-24,Fraud,592.49,Partially Recovered,226.6,3
510,1400035,2025-10-19,Product Not as Described,146.79,Open,90.91,21
511,811697,2026-01-08,Processing Error,1459.82,Won,716.15,18
512,1128775,2024-05-27,Fraud,202.71,Lost,13.13,19
513,1227400,2026-04-01,Processing Error,713.75,Partially Recovered,385.17,7
514,1157789,2026-11-01,Processing Error,754.58,Open,547.33,25
515,509242,2026-03-18,Processing Error,117.31,Partially Recovered,53.38,29
516,1476400,2025-12-08,Product Not as Described,338.32,Won,194.94,2
517,175270,2026-01-07,Product Not as Described,11831.2,Lost,8460.5,10
518,847750,2025-08-16,Product Not as Described,121.33,Won,69.0,30
519,424697,2024-08-14,Product Not Received,122.3,Partially Recovered,10.65,22
520,144195,2025-06-22,Fraud,831.12,Won,20.12,19
521,1255339,2024-04-24,Processing Error,768.74,Lost,156.01,21
522,487646,2025-11-14,Duplicate,293.25,Lost,233.45,20
523,1498846,2024-09-25,Product Not as Described,6472.51,Lost,2066.76,6
524,377388,2025-01-26,Fraud,2014.26,Partially Recovered,1630.62,1
525,1175150,2025-10-20,Product Not as Described,4274.23,Partially Recovered,1609.0,22
526,523703,2025-09-02,Fraud,7852.03,Open,6230.32,6
527,1365925,2026-02-03,Duplicate,1155.82,Lost,283.37,28
528,1011329,2024-09-23,Fraud,544.15,Won,258.18,5
529,48589,2026-03-17,Fraud,820.59,Won,97.95,29
530,516773,2026-02-04,Fraud,1141.49,Won,466.06,25
531,360790,2026-01-27,Product Not as Described,190.24,Won,106.32,9
532,491432,2025-04-18,Product Not Received,892.32,Won,539.87,23
533,432696,2025-12-06,Processing Error,3133.2,Won,168.09,3
534,523792,2025-02-22,Fraud,6076.79,Partially Recovered,5095.31,25
535,416700,2023-08-06,Processing Error,928.98,Won,3.58,3
536,833680,2025-04-29,Processing Error,243.25,Open,177.75,28
537,1460961,2026-01-28,Processing Error,469.94,Won,369.07,30
538,1002936,2025-05-19,Product Not Received,2394.67,Lost,1970.19,13
539,254543,2025-01-18,Product Not Received,7957.21,Lost,4565.45,1
540,393551,2025-01-09,Fraud,157.4,Lost,13.89,18
541,1414249,2026-01-01,Fraud,3964.62,Won,1466.81,12
542,1339729,2024-07-26,Product Not Received,822.4,Lost,230.71,22
543,257737,2025-09-21,Fraud,22721.09,Lost,15945.22,13
544,781063,2026-04-14,Fraud,3127.9,Lost,2108.34,1
545,1485709,2025-05-31,Processing Error,594.98,Lost,175.04,17
546,492054,2026-04-22,Product Not as Described,867.7,Lost,198.78,23
547,123584,2025-03-08,Product Not Received,209.01,Partially Recovered,24.29,8
548,82255,2025-07-01,Fraud,3014.71,Won,2497.4,28
549,538996,2025-09-26,Duplicate,29871.59,Won,20281.98,12
550,742948,2025-10-03,Product Not as Described,2106.95,Partially Recovered,605.53,30
551,345000,2024-08-21,Duplicate,228.18,Won,177.61,10
552,489521,2024-09-20,Product Not as Described,614.2,Won,157.53,6
553,262376,2025-01-11,Duplicate,7707.14,Won,1377.35,3
554,735775,2027-01-12,Product Not as Described,143.97,Won,27.47,15
555,257480,2025-04-29,Fraud,4648.27,Open,149.3,2
556,1114304,2024-11-18,Fraud,166.44,Partially Recovered,80.75,21
557,272332,2026-02-01,Product Not Received,612.07,Won,479.49,12
558,1112356,2025-12-04,Processing Error,1065.6,Partially Recovered,862.67,2
559,1471375,2023-10-31,Duplicate,175.87,Won,142.22,13
560,581260,2025-02-23,Fraud,934.17,Partially Recovered,647.14,26
561,530483,2026-02-23,Fraud,256.35,Won,176.19,29
562,241596,2026-01-02,Fraud,5373.22,Open,2091.42,27
563,360805,2025-10-16,Product Not Received,793.02,Partially Recovered,322.28,19
564,452104,2024-10-18,Product Not as Described,2921.8,Won,1253.42,13
565,179699,2024-07-04,Processing Error,314.85,Lost,190.05,14
566,913879,2024-09-27,Fraud,1397.48,Partially Recovered,720.7,15
567,261024,2025-09-05,Fraud,464.44,Won,350.85,29
568,1413394,2025-07-27,Duplicate,4456.64,Won,3369.96,10
569,1347058,2026-06-12,Product Not Received,3527.66,Won,1424.57,29
570,1365024,2026-03-23,Fraud,986.38,Partially Recovered,799.8,16
571,1415371,2025-12-20,Fraud,140.68,Partially Recovered,99.11,30
572,493489,2026-02-02,Product Not Received,658.49,Won,97.91,11
573,308769,2025-11-02,Processing Error,2691.26,Lost,1611.94,17
574,521820,2026-03-21,Fraud,2677.78,Open,566.29,19
575,1431977,2025-10-15,Fraud,358.55,Won,71.53,1
576,1033745,2026-03-20,Processing Error,621.04,Lost,375.61,1
577,960349,2025-08-18,Fraud,765.81,Won,341.49,27
578,352883,2026-02-03,Product Not Received,2188.42,Won,443.72,20
579,735547,2026-01-16,Duplicate,3346.69,Partially Recovered,939.46,3
580,873619,2025-08-04,Fraud,6924.79,Won,3781.05,9
581,1251895,2024-06-30,Fraud,1207.67,Lost,495.23,15
582,218206,2025-02-05,Duplicate,4426.92,Won,710.36,17
583,1298026,2025-03-25,Product Not as Described,2318.89,Open,1260.31,28
584,801521,2025-08-17,Processing Error,379.08,Partially Recovered,201.65,30
585,1497730,2025-02-03,Fraud,1340.45,Won,568.6,12
586,140903,2025-12-03,Fraud,1305.11,Lost,536.03,29
587,1463642,2025-09-08,Duplicate,2603.18,Won,1397.4,13
588,1046317,2023-07-04,Duplicate,852.42,Lost,696.52,25
589,379111,2024-11-22,Fraud,1824.88,Won,869.13,26
590,1287960,2026-11-28,Fraud,2137.68,Partially Recovered,308.97,28
591,289327,2025-12-18,Fraud,2013.95,Won,1382.8,2
592,1079416,2025-12-10,Product Not Received,808.53,Partially Recovered,513.24,19
593,682611,2024-12-15,Fraud,1180.88,Partially Recovered,901.38,2
594,1384845,2026-03-11,Fraud,1377.66,Won,150.38,11
595,648308,2025-08-07,Fraud,900.42,Won,455.82,10
596,93580,2025-09-12,Fraud,3909.05,Lost,2494.6,7
597,347165,2024-11-07,Fraud,521.0,Won,224.11,4
598,891186,2024-09-20,Fraud,3601.12,Won,2552.39,22
599,1133725,2025-08-16,Fraud,663.09,Partially Recovered,533.41,5
600,1252358,2025-01-10,Fraud,1909.84,Partially Recovered,1205.52,17
601,1089958,2026-02-21,Fraud,1016.77,Won,202.53,15
602,1066606,2026-04-25,Processing Error,608.14,Lost,442.24,10
603,793090,2026-11-29,Processing Error,989.59,Lost,560.55,16
604,1356204,2025-11-29,Processing Error,1487.12,Won,228.9,13
605,759652,2024-07-16,Fraud,585.05,Lost,394.52,7
606,878153,2026-01-12,Product Not as Described,4789.05,Lost,224.42,7
607,1249117,2025-12-09,Product Not Received,3363.41,Lost,2278.52,17
608,1203864,2026-08-19,Fraud,76.9,Won,48.51,30
609,361365,2024-11-07,Fraud,133.13,Lost,28.94,16
610,220993,2025-12-14,Product Not Received,35.35,Lost,1.51,3
611,535906,2024-06-08,Processing Error,2147.21,Won,1348.47,26
612,329921,2025-09-25,Duplicate,283.79,Partially Recovered,24.18,4
613,70835,2026-06-15,Fraud,545.41,Won,136.59,4
614,1482283,2026-03-09,Product Not Received,174.15,Won,1.61,6
615,680785,2025-04-20,Product Not as Described,3391.34,Partially Recovered,2503.97,27
616,935631,2025-12-02,Product Not Received,14299.7,Won,6721.91,18
617,1127243,2025-03-20,Duplicate,167.28,Partially Recovered,86.98,9
618,1032327,2026-02-10,Duplicate,1037.34,Partially Recovered,250.92,3
619,1031198,2025-11-15,Processing Error,1926.86,Won,1138.7,19
620,683298,2026-03-03,Product Not as Described,516.84,Won,45.52,1
621,663411,2025-11-17,Processing Error,611.73,Partially Recovered,408.8,3
622,1219929,2026-02-14,Product Not as Described,273.67,Lost,35.53,5
623,328807,2025-12-31,Fraud,170.74,Won,22.39,8
624,1325383,2025-12-10,Fraud,819.74,Lost,646.46,4
625,322893,2026-04-01,Fraud,120.34,Partially Recovered,72.21,15
626,461337,2024-11-06,Fraud,535.28,Partially Recovered,8.12,18
627,1357677,2025-06-23,Product Not as Described,2668.32,Lost,2168.71,2
628,1391128,2025-03-19,Product Not as Described,644.73,Won,268.1,30
629,805228,2026-01-17,Product Not as Described,1832.75,Won,586.07,30
630,1436363,2026-01-27,Product Not as Described,2630.16,Open,1781.66,15
631,791058,2025-07-01,Processing Error,3568.57,Open,2346.33,25
632,1240960,2025-07-16,Fraud,2000.92,Partially Recovered,688.24,21
633,334632,2025-08-23,Product Not Received,3655.44,Won,3024.1,29
634,640613,2025-01-22,Fraud,2935.78,Partially Recovered,322.15,20
635,313152,2025-08-17,Fraud,662.78,Won,97.52,10
636,660604,2025-02-26,Fraud,9059.57,Won,5553.13,21
637,1480143,2026-02-23,Fraud,892.62,Won,549.04,18
638,878423,2025-09-30,Fraud,9540.33,Won,2900.56,25
639,615319,2025-03-03,Product Not Received,342.94,Partially Recovered,241.65,2
640,673413,2025-11-13,Product Not as Described,9595.72,Lost,396.37,6
641,1361251,2025-10-01,Product Not as Described,198.87,Lost,22.82,29
642,909349,2024-08-15,Duplicate,661.11,Open,439.44,10
643,972673,2026-01-22,Fraud,949.33,Open,383.74,24
644,1450018,2025-12-14,Fraud,7807.48,Partially Recovered,3980.7,30
645,1082045,2026-01-01,Product Not as Described,191.73,Partially Recovered,140.43,9
646,382389,2025-07-23,Duplicate,444.95,Lost,43.34,17
647,1144191,2023-11-09,Product Not as Described,499.71,Partially Recovered,159.89,4
648,511343,2025-08-19,Duplicate,121.23,Lost,47.88,5
649,108241,2026-02-09,Processing Error,536.08,Lost,359.81,6
650,1309643,2024-11-12,Product Not Received,627.42,Lost,182.36,12
651,1020187,2025-03-27,Fraud,251.68,Partially Recovered,211.37,22
652,368654,2026-03-01,Fraud,253.27,Open,76.51,26
653,1304009,2025-11-01,Product Not as Described,3092.12,Partially Recovered,1206.24,23
654,1166350,2026-01-10,Processing Error,153.4,Lost,101.44,24
655,1010921,2024-04-26,Product Not as Described,1800.4,Open,908.04,19
656,621042,2026-04-29,Product Not as Described,512.93,Partially Recovered,326.5,17
657,1387924,2025-04-25,Duplicate,6205.28,Won,4402.47,30
658,366611,2026-11-09,Product Not as Described,2789.98,Lost,2116.7,6
659,835246,2025-12-18,Fraud,1780.86,Partially Recovered,1237.3,12
660,1449826,2026-03-25,Fraud,1468.52,Open,499.42,9
661,1603,2024-11-09,Duplicate,4063.58,Won,750.0,1
662,365092,2025-08-17,Fraud,552.45,Partially Recovered,71.18,14
663,838124,2026-02-12,Fraud,1981.39,Partially Recovered,1577.49,4
664,418004,2026-04-08,Product Not Received,219.52,Won,91.73,6
665,1212321,2025-09-12,Product Not Received,3638.47,Open,2885.46,14
666,226239,2025-01-14,Product Not as Described,780.07,Partially Recovered,584.34,1
667,1234913,2026-06-30,Fraud,245.52,Lost,47.79,25
668,1363913,2025-08-27,Product Not Received,615.96,Lost,110.05,1
669,863050,2026-03-11,Product Not Received,1644.05,Open,953.21,19
670,438918,2025-09-20,Duplicate,1857.68,Partially Recovered,275.88,26
671,276778,2025-04-27,Fraud,2706.48,Won,201.97,18
672,719447,2025-10-24,Product Not as Described,309.71,Open,202.67,4
673,541854,2025-08-19,Processing Error,845.4,Open,206.82,26
674,304797,2026-01-18,Product Not as Described,4146.45,Won,1249.72,28
675,393884,2025-12-10,Processing Error,1136.1,Lost,291.72,4
676,36685,2026-07-06,Duplicate,8990.73,Lost,2175.77,6
677,1396758,2026-01-08,Duplicate,17465.06,Lost,788.49,9
678,777311,2026-07-21,Product Not Received,285.88,Won,62.06,5
679,105959,2025-07-13,Duplicate,1684.24,Lost,605.59,18
680,320317,2026-03-05,Fraud,458.6,Partially Recovered,215.92,26
681,691886,2024-08-11,Fraud,123.18,Won,74.65,29
682,472474,2026-01-01,Fraud,4484.95,Partially Recovered,2022.36,9
683,872014,2024-02-23,Fraud,2155.74,Partially Recovered,389.43,22
684,931846,2026-01-29,Product Not as Described,109.19,Lost,83.48,1
685,1069814,2025-11-01,Product Not Received,780.38,Lost,284.84,4
686,1420611,2026-03-09,Fraud,482.44,Partially Recovered,219.98,13
687,961591,2026-03-07,Processing Error,240.34,Won,130.31,3
688,875689,2026-03-16,Fraud,293.61,Partially Recovered,142.04,14
689,778151,2025-12-02,Processing Error,1554.38,Won,961.26,20
690,485620,2025-12-22,Product Not Received,14887.45,Won,752.05,3
691,126541,2025-12-12,Product Not as Described,2819.0,Lost,1286.87,28
692,413811,2025-12-06,Fraud,212.55,Open,47.55,23
693,751211,2026-07-21,Processing Error,512.41,Won,96.4,6
694,924458,2025-07-17,Fraud,552.29,Won,146.43,7
695,338212,2026-05-10,Fraud,2034.0,Lost,443.66,24
696,1400450,2025-11-19,Processing Error,990.12,Won,449.95,12
697,732275,2026-01-31,Product Not Received,1350.53,Open,1051.09,30
698,693284,2025-08-19,Duplicate,275.38,Partially Recovered,216.12,22
699,1127334,2025-12-25,Fraud,643.01,Partially Recovered,139.52,25
700,409827,2025-12-14,Product Not Received,553.33,Lost,271.77,13
701,693866,2026-01-27,Fraud,105.82,Partially Recovered,23.03,4
702,977998,2026-08-20,Processing Error,854.34,Lost,116.39,15
703,1210540,2025-12-29,Fraud,870.73,Won,528.06,24
704,1333264,2026-02-07,Product Not Received,776.61,Partially Recovered,77.82,28
705,1332435,2025-10-11,Product Not as Described,1028.57,Partially Recovered,403.07,9
706,1443021,2026-07-04,Fraud,387.74,Lost,42.58,27
707,1229944,2026-02-05,Product Not as Described,426.99,Partially Recovered,135.11,24
708,928672,2024-05-10,Fraud,922.53,Open,435.48,14
709,25654,2026-04-15,Product Not as Described,112.63,Lost,76.7,10
710,542706,2025-09-03,Product Not Received,1390.38,Won,528.76,1
711,180712,2025-12-08,Processing Error,345.64,Open,95.12,6
712,371158,2026-10-21,Product Not Received,544.3,Won,332.22,5
713,1383657,2026-01-15,Processing Error,438.48,Won,145.87,13
714,1217114,2026-07-23,Product Not Received,763.02,Lost,468.12,26
715,935691,2026-12-10,Fraud,1217.3,Partially Recovered,545.22,9
716,1343635,2024-10-25,Processing Error,1538.48,Partially Recovered,1128.35,11
717,1440764,2025-12-04,Fraud,108.03,Partially Recovered,72.01,14
718,601209,2024-07-30,Product Not Received,387.29,Won,58.42,2
719,1239170,2025-02-21,Fraud,2312.0,Lost,1171.57,30
720,1322994,2023-03-09,Fraud,32470.52,Lost,23608.4,15
721,643547,2026-06-09,Fraud,1583.52,Partially Recovered,883.11,12
722,1184445,2026-04-18,Product Not as Described,623.69,Partially Recovered,274.79,6
723,256656,2025-11-07,Processing Error,1503.31,Open,224.86,29
724,1435203,2026-02-17,Fraud,9129.54,Partially Recovered,4325.83,27
725,795681,2024-03-21,Product Not Received,759.57,Partially Recovered,237.77,18
