merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
296,Merchant_00296,Electronics,Pune,Maharashtra,SMB,2022-10-19,Medium,T+3
297,Merchant_00297,Travel,Bengaluru,Karnataka,SMB,2022-08-08,Low,T+1
298,Merchant_00298,Healthcare,Bengaluru,Karnataka,SMB,2024-01-13,Low,T+1
299,Merchant_00299,Travel,Surat,Gujarat,SMB,2022-06-29,Medium,T+2
300,Merchant_00300,Utilities,Ahmedabad,Gujarat,Enterprise,2023-11-30,Low,T+1
301,Merchant_00301,Healthcare,Hyderabad,Telangana,SMB,2025-02-21,Low,T+2
302,Merchant_00302,Grocery,Pune,Maharashtra,SMB,2024-05-07,High,T+2
303,Merchant_00303,Fashion,Lucknow,Uttar Pradesh,Mid-Market,2024-05-26,Low,T+2
304,Merchant_00304,Healthcare,Kolkata,West Bengal,Enterprise,2025-11-18,Medium,T+1
305,Merchant_00305,Fashion,Lucknow,Uttar Pradesh,SMB,2025-10-28,Low,T+2
306,Merchant_00306,Electronics,Mumbai,Maharashtra,Mid-Market,2022-06-03,Low,T+1
307,Merchant_00307,Healthcare,Chennai,Tamil Nadu,Enterprise,2025-01-12,Medium,T+1
308,Merchant_00308,Entertainment,Ahmedabad,Gujarat,SMB,2023-09-28,Medium,T+1
309,Merchant_00309,Travel,Kolkata,West Bengal,SMB,2025-06-27,Low,T+3
310,Merchant_00310,E-commerce,Lucknow,Uttar Pradesh,Enterprise,2023-04-18,Low,T+2
311,Merchant_00311,Grocery,Delhi,Delhi,SMB,2023-10-02,Low,T+2
312,Merchant_00312,Utilities,Bengaluru,Karnataka,SMB,2024-07-09,Medium,T+2
313,Merchant_00313,Travel,Delhi,Delhi,Mid-Market,2023-11-12,Medium,T+2
314,Merchant_00314,Grocery,Delhi,Delhi,SMB,2023-08-21,High,T+1
315,Merchant_00315,Education,Mumbai,Maharashtra,Mid-Market,2025-02-15,Medium,T+1
316,Merchant_00316,Healthcare,Surat,Gujarat,Mid-Market,2024-04-28,Low,T+2
317,Merchant_00317,Fashion,Surat,Gujarat,SMB,2024-02-02,Low,T+2
318,Merchant_00318,E-commerce,Ahmedabad,Gujarat,SMB,2023-08-20,Low,T+2
319,Merchant_00319,Entertainment,Delhi,Delhi,SMB,2025-09-18,Low,T+3
320,Merchant_00320,Fashion,Ahmedabad,Gujarat,Mid-Market,2022-12-02,High,T+1
321,Merchant_00321,Dining,Pune,Maharashtra,SMB,2023-07-08,Low,T+2
322,Merchant_00322,Healthcare,Indore,Madhya Pradesh,SMB,2024-09-23,Low,T+1
323,Merchant_00323,Grocery,Mumbai,Maharashtra,SMB,2022-12-06,Low,T+2
324,Merchant_00324,Entertainment,Ahmedabad,Gujarat,Mid-Market,2022-05-15,Medium,T+2
325,Merchant_00325,Travel,Surat,Gujarat,Enterprise,2022-10-01,Low,T+1
326,Merchant_00326,Electronics,Jaipur,Rajasthan,SMB,2023-11-21,Medium,T+2
327,Merchant_00327,Fashion,Mumbai,Maharashtra,Enterprise,2025-07-25,Low,T+1
328,Merchant_00328,Grocery,Surat,Gujarat,SMB,2022-02-26,Low,T+2
329,Merchant_00329,Fashion,Surat,Gujarat,Mid-Market,2022-01-31,Low,T+2
330,Merchant_00330,Fashion,Indore,Madhya Pradesh,SMB,2023-10-15,Low,T+2
331,Merchant_00331,Travel,Chennai,Tamil Nadu,SMB,2025-11-15,Low,T+2
332,Merchant_00332,E-commerce,Jaipur,Rajasthan,SMB,2024-01-30,Medium,T+2
333,Merchant_00333,Electronics,Chennai,Tamil Nadu,SMB,2025-05-04,Low,T+2
334,Merchant_00334,Grocery,Hyderabad,Telangana,SMB,2022-09-06,Low,T+2
335,Merchant_00335,Grocery,Mumbai,Maharashtra,Mid-Market,2024-04-13,Low,T+2
336,Merchant_00336,Healthcare,Bengaluru,Karnataka,SMB,2022-02-17,Low,T+3
337,Merchant_00337,Education,Lucknow,Uttar Pradesh,SMB,2023-02-05,Low,T+1
338,Merchant_00338,Electronics,Pune,Maharashtra,SMB,2025-01-22,Low,T+2
339,Merchant_00339,Utilities,Lucknow,Uttar Pradesh,Mid-Market,2025-09-02,Medium,T+2
340,Merchant_00340,Travel,Kolkata,West Bengal,Enterprise,2022-10-23,Low,T+1
341,Merchant_00341,Fashion,Jaipur,Rajasthan,SMB,2025-08-20,Low,T+2
342,Merchant_00342,Entertainment,Jaipur,Rajasthan,Mid-Market,2022-11-07,Low,T+3
343,Merchant_00343,Education,Ahmedabad,Gujarat,SMB,2023-01-11,Low,T+2
344,Merchant_00344,Entertainment,Delhi,Delhi,SMB,2023-01-08,Medium,T+2
345,Merchant_00345,E-commerce,Bengaluru,Karnataka,Mid-Market,2025-06-21,Low,T+1
346,Merchant_00346,Education,Hyderabad,Telangana,Mid-Market,2023-04-10,Low,T+2
347,Merchant_00347,Utilities,Hyderabad,Telangana,Mid-Market,2022-11-15,Low,T+2
348,Merchant_00348,Healthcare,Ahmedabad,Gujarat,SMB,2024-01-19,Low,T+1
349,Merchant_00349,Education,Lucknow,Uttar Pradesh,Mid-Market,2024-02-02,Low,T+2
350,Merchant_00350,E-commerce,Bengaluru,Karnataka,SMB,2025-03-31,Medium,T+1
351,Merchant_00351,E-commerce,Lucknow,Uttar Pradesh,SMB,2025-04-17,Low,T+1
352,Merchant_00352,Healthcare,Pune,Maharashtra,Mid-Market,2023-01-25,Medium,T+2
353,Merchant_00353,Electronics,Mumbai,Maharashtra,SMB,2024-10-31,Medium,T+2
354,Merchant_00354,Electronics,Indore,Madhya Pradesh,Enterprise,2025-03-10,Medium,T+1
355,Merchant_00355,Healthcare,Hyderabad,Telangana,Mid-Market,2023-07-21,Medium,T+1
356,Merchant_00356,Fashion,Pune,Maharashtra,SMB,2023-04-27,Medium,T+1
357,Merchant_00357,Grocery,Surat,Gujarat,Mid-Market,2023-04-30,Medium,T+2
358,Merchant_00358,Entertainment,Pune,Maharashtra,SMB,2023-06-11,Low,T+2
359,Merchant_00359,Entertainment,Hyderabad,Telangana,SMB,2025-12-22,Low,T+1
360,Merchant_00360,Electronics,Hyderabad,Telangana,Enterprise,2024-08-27,Low,T+2
361,Merchant_00361,Electronics,Jaipur,Rajasthan,SMB,2022-01-02,Low,T+1
362,Merchant_00362,Travel,Chennai,Tamil Nadu,Mid-Market,2022-10-08,Medium,T+1
363,Merchant_00363,Healthcare,Lucknow,Uttar Pradesh,Mid-Market,2022-06-26,Low,T+2
364,Merchant_00364,E-commerce,Mumbai,Maharashtra,SMB,2023-03-30,Low,T+2
365,Merchant_00365,Grocery,Pune,Maharashtra,SMB,2023-08-03,Low,T+3
366,Merchant_00366,Electronics,Lucknow,Uttar Pradesh,SMB,2025-08-13,High,T+2
367,Merchant_00367,Education,Bengaluru,Karnataka,SMB,2025-01-10,Low,T+1
368,Merchant_00368,E-commerce,Chennai,Tamil Nadu,Enterprise,2022-11-29,Low,T+3
369,Merchant_00369,Dining,Surat,Gujarat,SMB,2023-09-07,Low,T+1
370,Merchant_00370,Education,Lucknow,Uttar Pradesh,Mid-Market,2023-10-05,Low,T+2
371,Merchant_00371,Dining,Lucknow,Uttar Pradesh,Enterprise,2022-09-02,Medium,T+1
372,Merchant_00372,E-commerce,Lucknow,Uttar Pradesh,SMB,2024-06-01,Low,T+2
373,Merchant_00373,Education,Chennai,Tamil Nadu,Mid-Market,2022-10-29,Low,T+2
374,Merchant_00374,Education,Surat,Gujarat,SMB,2022-05-14,Low,T+2
375,Merchant_00375,Grocery,Pune,Maharashtra,SMB,2025-03-21,Low,T+1
376,Merchant_00376,Fashion,Bengaluru,Karnataka,SMB,2024-04-13,Medium,T+3
377,Merchant_00377,Dining,Delhi,Delhi,Mid-Market,2023-06-07,Medium,T+1
378,Merchant_00378,Travel,Indore,Madhya Pradesh,SMB,2023-10-16,Low,T+1
379,Merchant_00379,Entertainment,Bengaluru,Karnataka,Mid-Market,2024-06-07,Low,T+1
380,Merchant_00380,E-commerce,Surat,Gujarat,Enterprise,2023-08-12,Medium,T+1
381,Merchant_00381,Travel,Lucknow,Uttar Pradesh,SMB,2024-02-10,Low,T+1
382,Merchant_00382,Fashion,Indore,Madhya Pradesh,SMB,2023-07-23,High,T+1
383,Merchant_00383,Utilities,Bengaluru,Karnataka,SMB,2022-08-20,Medium,T+3
384,Merchant_00384,Travel,Surat,Gujarat,Mid-Market,2025-11-04,Low,T+1
385,Merchant_00385,Fashion,Ahmedabad,Gujarat,SMB,2025-09-17,Medium,T+2
386,Merchant_00386,Entertainment,Delhi,Delhi,Mid-Market,2023-04-19,Low,T+2
387,Merchant_00387,Education,Lucknow,Uttar Pradesh,Mid-Market,2025-09-13,Low,T+2
388,Merchant_00388,Electronics,Mumbai,Maharashtra,SMB,2025-01-03,Medium,T+2
389,Merchant_00389,Dining,Kolkata,West Bengal,SMB,2024-04-18,Low,T+3
390,Merchant_00390,Travel,Surat,Gujarat,SMB,2022-09-04,Low,T+2
391,Merchant_00391,Grocery,Ahmedabad,Gujarat,SMB,2023-12-28,Low,T+3
392,Merchant_00392,E-commerce,Mumbai,Maharashtra,SMB,2025-09-25,High,T+2
393,Merchant_00393,Fashion,Lucknow,Uttar Pradesh,SMB,2023-05-03,Low,T+2
394,Merchant_00394,Dining,Indore,Madhya Pradesh,Mid-Market,2023-02-03,Medium,T+2
395,Merchant_00395,Utilities,Pune,Maharashtra,Mid-Market,2025-04-28,Low,T+2
396,Merchant_00396,Utilities,Bengaluru,Karnataka,Mid-Market,2024-02-23,Low,T+1
397,Merchant_00397,E-commerce,Bengaluru,Karnataka,Mid-Market,2023-02-09,Low,T+2
398,Merchant_00398,Entertainment,Jaipur,Rajasthan,SMB,2024-12-27,Low,T+2
399,Merchant_00399,Entertainment,Chennai,Tamil Nadu,SMB,2023-05-05,Low,T+2
400,Merchant_00400,Fashion,Pune,Maharashtra,Mid-Market,2022-08-03,Medium,T+2
401,Merchant_00401,E-commerce,Surat,Gujarat,Mid-Market,2024-02-24,Medium,T+1
402,Merchant_00402,Entertainment,Lucknow,Uttar Pradesh,Mid-Market,2022-09-27,Low,T+2
403,Merchant_00403,Electronics,Indore,Madhya Pradesh,Enterprise,2023-10-01,Low,T+2
404,Merchant_00404,Grocery,Hyderabad,Telangana,Mid-Market,2024-09-12,Low,T+2
405,Merchant_00405,Dining,Bengaluru,Karnataka,SMB,2025-03-29,Medium,T+2
406,Merchant_00406,Travel,Bengaluru,Karnataka,SMB,2025-07-19,Medium,T+1
407,Merchant_00407,Fashion,Delhi,Delhi,SMB,2023-03-21,Low,T+3
408,Merchant_00408,Dining,Hyderabad,Telangana,SMB,2023-05-06,Low,T+3
409,Merchant_00409,Electronics,Ahmedabad,Gujarat,SMB,2023-11-19,High,T+2
410,Merchant_00410,Fashion,Surat,Gujarat,SMB,2023-11-05,Medium,T+2
411,Merchant_00411,Education,Jaipur,Rajasthan,SMB,2023-02-01,Low,T+2
412,Merchant_00412,Fashion,Delhi,Delhi,SMB,2023-05-18,Low,T+2
413,Merchant_00413,Grocery,Kolkata,West Bengal,SMB,2023-07-03,Medium,T+2
414,Merchant_00414,Entertainment,Jaipur,Rajasthan,SMB,2023-07-13,High,T+2
415,Merchant_00415,Entertainment,Bengaluru,Karnataka,Enterprise,2023-03-17,Low,T+2
416,Merchant_00416,Healthcare,Surat,Gujarat,Mid-Market,2022-07-07,Low,T+2
417,Merchant_00417,Entertainment,Delhi,Delhi,Mid-Market,2022-11-08,Low,T+1
418,Merchant_00418,Education,Hyderabad,Telangana,Mid-Market,2023-03-28,High,T+3
419,Merchant_00419,E-commerce,Hyderabad,Telangana,Mid-Market,2024-12-23,High,T+2
420,Merchant_00420,Healthcare,Mumbai,Maharashtra,SMB,2025-08-23,Low,T+1
421,Merchant_00421,Entertainment,Surat,Gujarat,Mid-Market,2025-10-26,Low,T+1
422,Merchant_00422,Utilities,Jaipur,Rajasthan,SMB,2024-03-15,Low,T+1
423,Merchant_00423,Healthcare,Mumbai,Maharashtra,Mid-Market,2025-05-12,Medium,T+1
424,Merchant_00424,Healthcare,Hyderabad,Telangana,SMB,2023-03-28,Low,T+2
425,Merchant_00425,Grocery,Jaipur,Rajasthan,SMB,2024-04-19,Low,T+1
426,Merchant_00426,Electronics,Jaipur,Rajasthan,Mid-Market,2025-12-23,Medium,T+2
427,Merchant_00427,Dining,Pune,Maharashtra,SMB,2023-04-27,Low,T+1
428,Merchant_00428,Education,Indore,Madhya Pradesh,SMB,2025-03-19,Low,T+1
429,Merchant_00429,Travel,Indore,Madhya Pradesh,Enterprise,2023-05-20,Low,T+3
430,Merchant_00430,E-commerce,Indore,Madhya Pradesh,Enterprise,2025-09-06,Medium,T+2
431,Merchant_00431,Fashion,Lucknow,Uttar Pradesh,SMB,2025-11-29,Low,T+2
432,Merchant_00432,Dining,Ahmedabad,Gujarat,SMB,2023-08-29,Low,T+2
433,Merchant_00433,Dining,Surat,Gujarat,SMB,2024-11-17,Low,T+1
434,Merchant_00434,E-commerce,Kolkata,West Bengal,Mid-Market,2024-11-24,Low,T+2
435,Merchant_00435,Dining,Bengaluru,Karnataka,SMB,2022-06-19,Low,T+1
436,Merchant_00436,Education,Lucknow,Uttar Pradesh,Mid-Market,2023-11-22,Low,T+1
437,Merchant_00437,Travel,Kolkata,West Bengal,Mid-Market,2025-01-15,Low,T+2
438,Merchant_00438,Travel,Pune,Maharashtra,SMB,2024-02-04,Medium,T+2
439,Merchant_00439,Dining,Bengaluru,Karnataka,Mid-Market,2022-10-27,Low,T+1
440,Merchant_00440,Travel,Ahmedabad,Gujarat,SMB,2024-06-08,Low,T+2
441,Merchant_00441,Electronics,Lucknow,Uttar Pradesh,SMB,2022-08-17,High,T+2
442,Merchant_00442,Travel,Bengaluru,Karnataka,Mid-Market,2022-07-18,Medium,T+3
443,Merchant_00443,Travel,Indore,Madhya Pradesh,SMB,2025-09-21,Low,T+3
444,Merchant_00444,Travel,Kolkata,West Bengal,Enterprise,2024-08-12,High,T+2
445,Merchant_00445,Education,Mumbai,Maharashtra,SMB,2022-04-01,Low,T+1
446,Merchant_00446,E-commerce,Chennai,Tamil Nadu,Enterprise,2024-07-17,Low,T+1
447,Merchant_00447,Dining,Bengaluru,Karnataka,SMB,2025-08-19,Medium,T+2
448,Merchant_00448,Fashion,Indore,Madhya Pradesh,Mid-Market,2024-07-09,Low,T+2
449,Merchant_00449,Fashion,Hyderabad,Telangana,Enterprise,2024-06-02,Low,T+3
450,Merchant_00450,E-commerce,Chennai,Tamil Nadu,Mid-Market,2022-09-04,Low,T+1
451,Merchant_00451,Utilities,Indore,Madhya Pradesh,SMB,2025-02-25,Medium,T+2
452,Merchant_00452,Education,Lucknow,Uttar Pradesh,SMB,2025-09-15,Medium,T+1
453,Merchant_00453,Fashion,Mumbai,Maharashtra,SMB,2024-04-26,Low,T+2
454,Merchant_00454,Entertainment,Surat,Gujarat,SMB,2024-07-21,Low,T+2
455,Merchant_00455,Healthcare,Surat,Gujarat,SMB,2022-08-14,High,T+3
456,Merchant_00456,Electronics,Chennai,Tamil Nadu,SMB,2022-09-14,Low,T+1
457,Merchant_00457,Education,Delhi,Delhi,SMB,2025-04-20,Low,T+2
458,Merchant_00458,Education,Pune,Maharashtra,Mid-Market,2025-09-01,High,T+3
459,Merchant_00459,Utilities,Hyderabad,Telangana,SMB,2022-01-27,Low,T+1
460,Merchant_00460,Utilities,Mumbai,Maharashtra,SMB,2023-01-05,Low,T+1
461,Merchant_00461,Electronics,Bengaluru,Karnataka,SMB,2023-01-26,Medium,T+2
462,Merchant_00462,Electronics,Lucknow,Uttar Pradesh,SMB,2024-11-14,Low,T+1
463,Merchant_00463,Grocery,Delhi,Delhi,Enterprise,2024-01-28,Low,T+2
464,Merchant_00464,Education,Hyderabad,Telangana,SMB,2022-03-29,Low,T+2
465,Merchant_00465,Grocery,Jaipur,Rajasthan,Enterprise,2023-11-01,Low,T+3
466,Merchant_00466,Utilities,Lucknow,Uttar Pradesh,SMB,2023-08-23,Low,T+1
467,Merchant_00467,Healthcare,Kolkata,West Bengal,SMB,2022-06-10,Low,T+1
468,Merchant_00468,Entertainment,Ahmedabad,Gujarat,SMB,2022-12-20,Low,T+1
469,Merchant_00469,Utilities,Lucknow,Uttar Pradesh,Mid-Market,2025-11-17,Low,T+2
470,Merchant_00470,Dining,Chennai,Tamil Nadu,SMB,2023-06-25,High,T+1
471,Merchant_00471,Grocery,Jaipur,Rajasthan,Mid-Market,2022-02-26,Medium,T+2
472,Merchant_00472,Dining,Kolkata,West Bengal,Enterprise,2025-04-13,Low,T+2
473,Merchant_00473,Entertainment,Hyderabad,Telangana,Enterprise,2024-12-29,Medium,T+1
474,Merchant_00474,Healthcare,Mumbai,Maharashtra,SMB,2022-11-22,Low,T+2
475,Merchant_00475,Utilities,Mumbai,Maharashtra,Enterprise,2024-07-20,High,T+1
476,Merchant_00476,Healthcare,Pune,Maharashtra,SMB,2025-07-24,Medium,T+2
477,Merchant_00477,Fashion,Kolkata,West Bengal,Mid-Market,2025-10-07,Low,T+1
478,Merchant_00478,Education,Hyderabad,Telangana,Mid-Market,2025-01-02,Low,T+1
479,Merchant_00479,Utilities,Indore,Madhya Pradesh,Mid-Market,2024-10-04,Medium,T+1
480,Merchant_00480,E-commerce,Lucknow,Uttar Pradesh,Enterprise,2024-10-05,Medium,T+1
481,Merchant_00481,Healthcare,Mumbai,Maharashtra,SMB,2025-09-11,Low,T+1
482,Merchant_00482,Entertainment,Jaipur,Rajasthan,SMB,2025-04-03,Medium,T+1
483,Merchant_00483,Grocery,Lucknow,Uttar Pradesh,Enterprise,2024-10-02,Low,T+1
484,Merchant_00484,Utilities,Lucknow,Uttar Pradesh,SMB,2023-06-02,Low,T+1
485,Merchant_00485,Healthcare,Delhi,Delhi,SMB,2025-03-05,Low,T+1
486,Merchant_00486,Education,Jaipur,Rajasthan,Mid-Market,2025-11-26,High,T+1
487,Merchant_00487,Utilities,Jaipur,Rajasthan,Mid-Market,2025-03-18,Low,T+1
488,Merchant_00488,Entertainment,Hyderabad,Telangana,SMB,2023-12-20,Low,T+2
489,Merchant_00489,Healthcare,Hyderabad,Telangana,SMB,2024-12-02,Low,T+1
490,Merchant_00490,Entertainment,Ahmedabad,Gujarat,SMB,2022-01-18,Low,T+3
491,Merchant_00491,Grocery,Chennai,Tamil Nadu,SMB,2025-05-22,Low,T+2
492,Merchant_00492,Utilities,Mumbai,Maharashtra,Enterprise,2022-03-21,Medium,T+1
493,Merchant_00493,Healthcare,Surat,Gujarat,Enterprise,2023-07-26,Low,T+2
494,Merchant_00494,Travel,Mumbai,Maharashtra,SMB,2024-05-03,Low,T+1
495,Merchant_00495,Education,Ahmedabad,Gujarat,Mid-Market,2025-05-07,Low,T+3
496,Merchant_00496,Travel,Hyderabad,Telangana,SMB,2025-04-18,Low,T+1
497,Merchant_00497,Electronics,Pune,Maharashtra,Enterprise,2023-12-20,Medium,T+2
498,Merchant_00498,Healthcare,Indore,Madhya Pradesh,Enterprise,2023-05-16,High,T+1
499,Merchant_00499,Grocery,Jaipur,Rajasthan,SMB,2022-07-11,Low,T+1
500,Merchant_00500,Dining,Indore,Madhya Pradesh,Enterprise,2023-03-02,Low,T+2
501,Merchant_00501,E-commerce,Chennai,Tamil Nadu,SMB,2025-02-03,Low,T+2
502,Merchant_00502,Entertainment,Lucknow,Uttar Pradesh,Enterprise,2023-02-09,Low,T+1
503,Merchant_00503,E-commerce,Lucknow,Uttar Pradesh,Enterprise,2022-04-12,Low,T+2
504,Merchant_00504,Utilities,Mumbai,Maharashtra,SMB,2023-07-05,High,T+1
505,Merchant_00505,Travel,Mumbai,Maharashtra,SMB,2022-10-01,Low,T+2
506,Merchant_00506,Healthcare,Kolkata,West Bengal,SMB,2024-08-08,Low,T+1
507,Merchant_00507,E-commerce,Pune,Maharashtra,Mid-Market,2022-04-28,High,T+2
508,Merchant_00508,Dining,Jaipur,Rajasthan,SMB,2023-10-17,Low,T+3
509,Merchant_00509,E-commerce,Pune,Maharashtra,SMB,2025-06-03,Medium,T+2
510,Merchant_00510,E-commerce,Hyderabad,Telangana,SMB,2025-07-28,Low,T+2
511,Merchant_00511,Utilities,Pune,Maharashtra,Enterprise,2025-05-05,Low,T+1
512,Merchant_00512,E-commerce,Kolkata,West Bengal,Enterprise,2025-10-02,Low,T+2
513,Merchant_00513,Electronics,Hyderabad,Telangana,Enterprise,2022-05-12,High,T+2
514,Merchant_00514,Travel,Pune,Maharashtra,Enterprise,2022-04-11,Medium,T+2
515,Merchant_00515,Fashion,Lucknow,Uttar Pradesh,SMB,2024-01-12,Low,T+1
516,Merchant_00516,Fashion,Surat,Gujarat,Mid-Market,2023-06-30,Low,T+3
517,Merchant_00517,Utilities,Delhi,Delhi,SMB,2025-11-30,Medium,T+1
518,Merchant_00518,Entertainment,Bengaluru,Karnataka,SMB,2025-08-10,Low,T+1
519,Merchant_00519,Fashion,Bengaluru,Karnataka,SMB,2023-05-24,Low,T+1
520,Merchant_00520,Entertainment,Delhi,Delhi,SMB,2025-12-02,Low,T+1
521,Merchant_00521,Grocery,Pune,Maharashtra,Mid-Market,2022-06-27,Low,T+3
522,Merchant_00522,Entertainment,Ahmedabad,Gujarat,Mid-Market,2022-05-17,Low,T+1
523,Merchant_00523,Fashion,Chennai,Tamil Nadu,SMB,2025-08-07,Low,T+1
524,Merchant_00524,Utilities,Ahmedabad,Gujarat,SMB,2024-02-09,Low,T+1
525,Merchant_00525,Fashion,Ahmedabad,Gujarat,Mid-Market,2025-03-06,Low,T+2
526,Merchant_00526,Grocery,Surat,Gujarat,SMB,2023-05-01,Medium,T+2
527,Merchant_00527,Healthcare,Mumbai,Maharashtra,Mid-Market,2024-12-29,Medium,T+2
528,Merchant_00528,Travel,Bengaluru,Karnataka,Mid-Market,2022-04-04,High,T+2
529,Merchant_00529,E-commerce,Surat,Gujarat,SMB,2024-03-24,Low,T+2
530,Merchant_00530,Travel,Surat,Gujarat,SMB,2022-04-02,Low,T+1
531,Merchant_00531,Electronics,Pune,Maharashtra,Mid-Market,2024-02-13,Low,T+2
532,Merchant_00532,Education,Bengaluru,Karnataka,SMB,2022-11-17,Low,T+2
533,Merchant_00533,Grocery,Hyderabad,Telangana,SMB,2023-09-27,Low,T+2
534,Merchant_00534,Electronics,Kolkata,West Bengal,Mid-Market,2023-01-08,Low,T+2
535,Merchant_00535,Grocery,Pune,Maharashtra,SMB,2024-09-11,Low,T+3
536,Merchant_00536,Travel,Lucknow,Uttar Pradesh,SMB,2024-09-08,Low,T+1
537,Merchant_00537,Fashion,Kolkata,West Bengal,SMB,2025-07-27,Low,T+1
538,Merchant_00538,E-commerce,Kolkata,West Bengal,SMB,2024-03-11,Low,T+2
539,Merchant_00539,Utilities,Kolkata,West Bengal,SMB,2023-09-13,Low,T+1
540,Merchant_00540,Fashion,Bengaluru,Karnataka,SMB,2025-07-28,Low,T+1
541,Merchant_00541,Electronics,Indore,Madhya Pradesh,Mid-Market,2024-05-13,Low,T+2
542,Merchant_00542,Dining,Hyderabad,Telangana,SMB,2025-07-08,Low,T+1
543,Merchant_00543,Electronics,Hyderabad,Telangana,Mid-Market,2023-03-21,Low,T+1
544,Merchant_00544,Electronics,Jaipur,Rajasthan,SMB,2023-12-15,Low,T+2
545,Merchant_00545,Travel,Delhi,Delhi,Mid-Market,2022-01-08,Low,T+2
546,Merchant_00546,E-commerce,Chennai,Tamil Nadu,Enterprise,2022-07-04,Medium,T+1
547,Merchant_00547,Education,Pune,Maharashtra,Enterprise,2024-01-07,Medium,T+2
548,Merchant_00548,Electronics,Bengaluru,Karnataka,SMB,2023-11-23,Medium,T+2
549,Merchant_00549,Electronics,Jaipur,Rajasthan,SMB,2025-02-06,Low,T+2
550,Merchant_00550,Fashion,Jaipur,Rajasthan,Enterprise,2024-11-05,Medium,T+1
551,Merchant_00551,Dining,Kolkata,West Bengal,Enterprise,2025-02-05,Medium,T+2
552,Merchant_00552,Education,Jaipur,Rajasthan,Mid-Market,2022-04-21,Low,T+1
553,Merchant_00553,Utilities,Delhi,Delhi,SMB,2024-09-16,Low,T+2
554,Merchant_00554,Travel,Kolkata,West Bengal,SMB,2024-12-27,Medium,T+3
555,Merchant_00555,Grocery,Pune,Maharashtra,SMB,2022-12-15,Medium,T+2
556,Merchant_00556,Education,Lucknow,Uttar Pradesh,SMB,2022-05-07,Medium,T+1
557,Merchant_00557,E-commerce,Indore,Madhya Pradesh,SMB,2022-09-27,Medium,T+2
558,Merchant_00558,Entertainment,Lucknow,Uttar Pradesh,Mid-Market,2023-09-23,Low,T+1
559,Merchant_00559,Education,Hyderabad,Telangana,Enterprise,2025-11-13,Low,T+1
560,Merchant_00560,Fashion,Pune,Maharashtra,Mid-Market,2024-06-09,Medium,T+1
561,Merchant_00561,Utilities,Chennai,Tamil Nadu,Enterprise,2022-02-08,Low,T+2
562,Merchant_00562,Electronics,Jaipur,Rajasthan,Mid-Market,2023-05-17,Low,T+2
563,Merchant_00563,Fashion,Chennai,Tamil Nadu,Enterprise,2024-09-22,Low,T+2
564,Merchant_00564,E-commerce,Chennai,Tamil Nadu,SMB,2024-01-16,Medium,T+2
565,Merchant_00565,Healthcare,Surat,Gujarat,SMB,2022-10-15,Low,T+1
566,Merchant_00566,Travel,Indore,Madhya Pradesh,SMB,2025-12-08,High,T+2
567,Merchant_00567,Fashion,Bengaluru,Karnataka,Mid-Market,2025-04-29,Medium,T+3
568,Merchant_00568,Education,Delhi,Delhi,Enterprise,2024-09-27,Low,T+2
569,Merchant_00569,E-commerce,Hyderabad,Telangana,Mid-Market,2025-11-06,Low,T+2
570,Merchant_00570,Fashion,Ahmedabad,Gujarat,Enterprise,2023-10-25,Low,T+1
571,Merchant_00571,Utilities,Hyderabad,Telangana,SMB,2022-05-06,Low,T+1
572,Merchant_00572,Electronics,Pune,Maharashtra,Mid-Market,2023-09-23,Medium,T+2
573,Merchant_00573,E-commerce,Pune,Maharashtra,Mid-Market,2022-12-24,Low,T+1
574,Merchant_00574,Education,Lucknow,Uttar Pradesh,SMB,2025-11-20,Medium,T+1
575,Merchant_00575,Healthcare,Bengaluru,Karnataka,SMB,2022-01-15,Low,T+2
576,Merchant_00576,Travel,Jaipur,Rajasthan,SMB,2023-02-06,Low,T+1
577,Merchant_00577,Education,Mumbai,Maharashtra,SMB,2023-05-04,Medium,T+2
578,Merchant_00578,Dining,Surat,Gujarat,Mid-Market,2024-12-04,Low,T+3
579,Merchant_00579,Education,Jaipur,Rajasthan,Enterprise,2022-09-20,Low,T+1
580,Merchant_00580,Electronics,Delhi,Delhi,Enterprise,2024-04-15,Low,T+2
581,Merchant_00581,Entertainment,Jaipur,Rajasthan,Mid-Market,2024-09-20,Low,T+2
582,Merchant_00582,E-commerce,Hyderabad,Telangana,SMB,2024-03-08,Low,T+2
583,Merchant_00583,Dining,Ahmedabad,Gujarat,SMB,2025-12-22,Medium,T+1
584,Merchant_00584,Healthcare,Mumbai,Maharashtra,Enterprise,2025-10-23,Medium,T+1
585,Merchant_00585,Utilities,Hyderabad,Telangana,SMB,2024-11-21,Low,T+1
586,Merchant_00586,Electronics,Delhi,Delhi,Mid-Market,2024-04-21,Medium,T+1
587,Merchant_00587,Entertainment,Bengaluru,Karnataka,Mid-Market,2024-09-28,Low,T+3
588,Merchant_00588,Travel,Pune,Maharashtra,SMB,2025-02-15,Low,T+3
589,Merchant_00589,Electronics,Hyderabad,Telangana,Mid-Market,2022-08-15,High,T+1
590,Merchant_00590,Healthcare,Ahmedabad,Gujarat,SMB,2025-07-06,High,T+1
591,Merchant_00591,Fashion,Chennai,Tamil Nadu,Mid-Market,2025-05-21,Medium,T+1
