account_id,customer_id,account_type,account_status,opened_date,current_balance_inr,credit_limit_inr
7000467,1104790,Credit Line,Active,2022-03-10,28830.5,100000
7000468,1103775,Credit Line,Frozen,2019-02-08,4348.09,25000
7000469,1038712,Savings,Active,2024-04-24,1148.86,0
7000470,1096330,Wallet,Active,2026-04-05,11122.39,0
7000471,1023005,Wallet,Active,2023-12-18,13035.86,0
7000472,1083459,Current,Active,2024-10-14,19185.64,0
7000473,1056027,Wallet,Dormant,2026-04-25,8027.17,0
7000474,1045457,Savings,Active,2019-11-03,725.51,0
7000475,1096015,Credit Line,Active,2020-04-09,6664.86,50000
7000476,1063620,Wallet,Dormant,2025-08-02,35961.45,0
7000477,1112212,Wallet,Closed,2022-01-12,9467.17,0
7000478,1029152,Savings,Active,2019-08-13,35979.82,0
7000479,1119208,Wallet,Active,2024-12-10,7539.48,0
7000480,1086093,Wallet,Active,2024-04-15,21908.95,0
7000481,1051122,Current,Active,2025-03-25,43155.07,0
7000482,1040114,Savings,Active,2021-01-01,10262.47,0
7000483,1114634,Savings,Active,2021-12-10,755.08,0
7000484,1042218,Wallet,Active,2024-06-04,2167.39,0
7000485,1008791,Savings,Active,2019-05-02,4215.68,0
7000486,1027701,Savings,Active,2020-03-23,1231.83,0
7000487,1112676,Wallet,Active,2019-04-10,5790.94,0
7000488,1083798,Wallet,Active,2020-01-30,10038.03,0
7000489,1019151,Credit Line,Closed,2022-10-21,3787.0,50000
7000490,1030215,Wallet,Active,2025-03-18,5474.48,0
7000491,1000765,Wallet,Active,2024-11-21,4314.45,0
7000492,1092303,Current,Active,2026-05-19,5498.67,0
7000493,1116722,Savings,Active,2022-10-29,7149.37,0
7000494,1075404,Savings,Active,2020-06-01,14584.49,0
7000495,1065713,Wallet,Active,2025-05-30,1761.69,0
7000496,1099091,Current,Active,2020-04-18,36954.36,0
7000497,1056134,Savings,Active,2025-10-24,26278.77,0
7000498,1025411,Savings,Active,2025-09-24,5457.61,0
7000499,1039455,Current,Active,2021-05-20,2747.01,0
7000500,1076034,Savings,Active,2022-11-07,19308.43,0
7000501,1034986,Current,Active,2020-12-07,51148.07,0
7000502,1000975,Wallet,Active,2020-02-13,15053.59,0
7000503,1088253,Wallet,Active,2019-11-08,53559.6,0
7000504,1113153,Savings,Frozen,2022-02-11,11997.46,0
7000505,1036708,Wallet,Closed,2020-09-09,1539.09,0
7000506,1049218,Current,Active,2025-12-06,18004.04,0
7000507,1047586,Credit Line,Active,2022-12-04,5619.02,200000
7000508,1109979,Savings,Active,2019-12-08,873.09,0
7000509,1090939,Credit Line,Active,2021-08-02,18404.68,100000
7000510,1043413,Current,Active,2020-08-20,609.06,0
7000511,1070872,Wallet,Active,2024-06-02,101989.21,0
7000512,1058819,Savings,Active,2021-04-13,3391.71,0
7000513,1002085,Savings,Active,2020-03-21,22205.97,0
7000514,1003828,Current,Active,2025-12-19,7954.43,0
7000515,1006926,Wallet,Active,2025-10-17,15248.57,0
7000516,1050509,Current,Active,2019-03-23,2783.5,0
7000517,1111910,Current,Active,2019-05-23,23355.11,0
7000518,1117715,Savings,Active,2021-08-09,4181.92,0
7000519,1046661,Savings,Active,2025-12-05,21956.14,0
7000520,1084024,Wallet,Frozen,2026-06-06,9898.53,0
7000521,1111189,Savings,Active,2019-03-21,48389.28,0
7000522,1029069,Wallet,Active,2022-12-20,19646.1,0
7000523,1076474,Savings,Dormant,2019-11-23,17004.1,0
7000524,1021154,Savings,Active,2024-03-13,19000.28,0
7000525,1044491,Savings,Active,2025-05-02,2509.65,0
7000526,1002423,Wallet,Active,2023-07-18,3969.52,0
7000527,1068186,Current,Active,2023-01-31,537.62,0
7000528,1106456,Wallet,Active,2021-02-25,9267.33,0
7000529,1087212,Savings,Active,2024-10-22,7797.5,0
7000530,1064515,Savings,Active,2024-05-07,45963.75,0
7000531,1053975,Wallet,Active,2024-07-26,98627.95,0
7000532,1108755,Current,Dormant,2020-07-18,3084.37,0
7000533,1091397,Wallet,Active,2023-04-16,5551.85,0
7000534,1044834,Credit Line,Active,2021-02-13,9160.24,100000
7000535,1019779,Current,Frozen,2021-11-05,867.18,0
7000536,1065868,Wallet,Active,2024-05-28,18041.88,0
7000537,1092659,Current,Active,2024-10-28,4833.27,0
7000538,1119110,Current,Active,2020-08-12,1763.06,0
7000539,1054342,Wallet,Active,2020-07-07,26631.66,0
7000540,1075624,Wallet,Dormant,2026-04-11,11787.34,0
7000541,1100021,Savings,Active,2026-02-27,4374.13,0
7000542,1113563,Wallet,Closed,2024-11-21,941.21,0
7000543,1019161,Wallet,Active,2022-05-24,36371.18,0
7000544,1042740,Savings,Active,2021-08-07,1840.24,0
7000545,1048052,Credit Line,Active,2026-01-03,26391.51,50000
7000546,1078449,Wallet,Active,2022-06-10,42658.26,0
7000547,1108241,Wallet,Active,2025-11-29,1388.56,0
7000548,1081419,Wallet,Active,2019-09-11,6952.06,0
7000549,1119497,Savings,Active,2021-06-09,43645.53,0
7000550,1100856,Wallet,Active,2020-05-24,14524.63,0
7000551,1108618,Savings,Active,2023-11-20,463.6,0
7000552,1012926,Current,Active,2026-05-28,3753.55,0
7000553,1022747,Savings,Closed,2019-09-26,15347.49,0
7000554,1106628,Savings,Active,2021-06-01,19788.25,0
7000555,1107769,Credit Line,Active,2025-05-02,3862.29,100000
7000556,1020079,Wallet,Active,2022-01-08,9760.47,0
7000557,1107987,Savings,Active,2024-12-26,103589.47,0
7000558,1034543,Savings,Active,2021-03-22,27173.13,0
7000559,1009180,Wallet,Closed,2021-02-05,1398.01,0
7000560,1068260,Savings,Active,2019-05-27,4775.19,0
7000561,1001499,Savings,Closed,2023-02-09,8704.73,0
7000562,1073451,Savings,Active,2019-10-01,3917.35,0
7000563,1004516,Credit Line,Active,2019-01-12,3398.16,25000
7000564,1065110,Wallet,Active,2023-01-29,5664.2,0
7000565,1012149,Wallet,Closed,2025-11-25,3347.21,0
7000566,1053196,Savings,Active,2019-12-22,5319.66,0
7000567,1038261,Current,Active,2024-03-13,1276.83,0
7000568,1098366,Credit Line,Frozen,2021-07-14,2528.7,200000
7000569,1103877,Savings,Active,2019-03-23,329.7,0
7000570,1101102,Savings,Active,2019-05-29,1968.92,0
7000571,1033087,Wallet,Active,2025-01-03,7164.02,0
7000572,1107160,Wallet,Active,2024-01-04,8155.41,0
7000573,1048834,Savings,Active,2025-04-10,1952.33,0
7000574,1052117,Current,Active,2026-06-04,8197.56,0
7000575,1112546,Wallet,Active,2019-09-28,7182.42,0
7000576,1069140,Savings,Active,2025-03-14,31954.22,0
7000577,1011549,Current,Active,2022-12-18,4956.81,0
7000578,1093425,Savings,Active,2023-06-04,6571.09,0
7000579,1038540,Wallet,Active,2025-04-23,2521.38,0
7000580,1043401,Wallet,Active,2024-07-12,4127.49,0
7000581,1058441,Savings,Closed,2019-08-05,19431.45,0
7000582,1066862,Wallet,Active,2024-02-06,14813.92,0
7000583,1078136,Wallet,Active,2020-09-18,12444.73,0
7000584,1117990,Wallet,Active,2022-05-23,17068.63,0
7000585,1039477,Current,Active,2021-04-14,2197.1,0
7000586,1106271,Wallet,Active,2026-06-19,1412.73,0
7000587,1052409,Savings,Active,2025-09-04,1777.8,0
7000588,1093060,Credit Line,Active,2019-05-01,3594.29,50000
7000589,1106212,Wallet,Active,2021-06-12,19901.51,0
7000590,1021466,Wallet,Active,2026-02-26,22068.61,0
7000591,1045089,Current,Active,2020-04-24,30556.87,0
7000592,1075140,Wallet,Active,2024-04-18,20009.12,0
7000593,1042676,Credit Line,Active,2024-05-19,1906.53,200000
7000594,1061388,Wallet,Active,2026-06-03,10320.77,0
7000595,1083994,Savings,Frozen,2023-09-29,2007.34,0
7000596,1095522,Wallet,Active,2026-04-07,1152.46,0
7000597,1017955,Savings,Active,2019-01-28,5337.2,0
7000598,1105092,Wallet,Active,2021-11-28,4366.07,0
7000599,1072988,Wallet,Active,2025-06-24,31377.52,0
7000600,1038868,Savings,Active,2024-04-24,5837.88,0
7000601,1071015,Wallet,Active,2022-08-25,7420.38,0
7000602,1015902,Current,Active,2020-08-20,27446.12,0
7000603,1045676,Savings,Active,2019-06-23,22794.43,0
7000604,1095991,Wallet,Active,2024-04-09,4834.48,0
7000605,1010331,Savings,Active,2026-03-02,729.82,0
7000606,1025405,Savings,Active,2020-01-16,1267.44,0
7000607,1093454,Savings,Dormant,2024-01-08,4885.4,0
7000608,1019757,Wallet,Active,2021-05-29,3219.89,0
7000609,1044016,Wallet,Active,2020-03-05,15816.77,0
7000610,1071597,Savings,Active,2020-08-28,18534.05,0
7000611,1027814,Current,Active,2023-04-14,10194.49,0
7000612,1098369,Wallet,Active,2021-02-28,6894.66,0
7000613,1045643,Wallet,Active,2022-05-17,761.82,0
7000614,1052298,Savings,Active,2019-10-28,2462.75,0
7000615,1008704,Savings,Active,2021-11-01,91719.0,0
7000616,1081243,Wallet,Active,2022-07-06,6607.46,0
7000617,1100512,Wallet,Active,2020-09-30,285.61,0
7000618,1045518,Current,Active,2022-09-08,20350.96,0
7000619,1070791,Wallet,Active,2019-10-27,4754.66,0
7000620,1053598,Savings,Active,2021-04-15,11759.93,0
7000621,1022471,Savings,Active,2020-12-08,20929.19,0
7000622,1050176,Wallet,Active,2023-07-05,2857.83,0
7000623,1018896,Savings,Active,2020-10-18,4001.78,0
7000624,1078544,Wallet,Active,2024-09-26,10927.12,0
7000625,1013689,Wallet,Active,2025-10-13,3450.75,0
7000626,1017073,Wallet,Active,2023-01-16,28534.26,0
7000627,1016170,Savings,Dormant,2026-03-24,8358.3,0
7000628,1085428,Current,Active,2024-06-02,3030.77,0
7000629,1077592,Wallet,Active,2020-02-17,683.89,0
7000630,1046965,Savings,Active,2021-12-06,659.21,0
7000631,1016801,Wallet,Active,2023-12-09,1394.11,0
7000632,1063759,Wallet,Active,2025-09-21,33132.96,0
7000633,1078645,Wallet,Active,2020-07-31,7411.41,0
7000634,1033954,Savings,Active,2019-04-12,8635.73,0
7000635,1060644,Savings,Active,2025-05-27,695.68,0
7000636,1119978,Savings,Active,2022-10-22,728.92,0
7000637,1016289,Wallet,Frozen,2026-05-23,2803.81,0
7000638,1028142,Wallet,Active,2021-06-18,5953.47,0
7000639,1117391,Wallet,Active,2026-06-27,13178.43,0
7000640,1109182,Current,Active,2023-07-29,26277.53,0
7000641,1028357,Wallet,Active,2023-11-10,906.94,0
7000642,1066951,Savings,Closed,2026-05-24,11469.04,0
7000643,1119994,Current,Active,2025-08-21,8966.6,0
7000644,1015760,Wallet,Active,2020-05-08,2487.06,0
7000645,1110124,Credit Line,Active,2023-06-21,23618.84,25000
7000646,1116961,Wallet,Active,2020-08-30,1429.41,0
7000647,1095478,Credit Line,Active,2023-09-06,1513.58,25000
7000648,1035208,Savings,Active,2023-01-12,1291.56,0
7000649,1090563,Credit Line,Active,2026-04-26,1713.3,100000
7000650,1082373,Current,Frozen,2022-05-22,5580.87,0
7000651,1066928,Savings,Active,2021-02-26,7318.13,0
7000652,1051173,Wallet,Active,2021-09-08,14902.06,0
7000653,1018096,Credit Line,Active,2020-09-20,8076.7,50000
7000654,1065507,Wallet,Dormant,2020-09-13,3162.76,0
7000655,1074027,Wallet,Active,2020-10-22,4233.05,0
7000656,1096768,Savings,Active,2019-11-29,11822.02,0
7000657,1119129,Wallet,Closed,2025-06-28,45236.97,0
7000658,1043597,Credit Line,Active,2025-05-14,14896.04,25000
7000659,1059157,Wallet,Active,2025-05-09,12053.21,0
7000660,1080624,Wallet,Active,2022-08-23,29796.04,0
7000661,1019527,Wallet,Closed,2022-05-04,9869.77,0
7000662,1079132,Savings,Active,2023-01-09,17390.8,0
7000663,1012378,Savings,Active,2024-04-30,17384.54,0
7000664,1028599,Credit Line,Active,2019-03-26,1980.13,100000
7000665,1086507,Savings,Active,2020-08-24,8956.43,0
7000666,1058009,Savings,Closed,2023-03-09,14495.63,0
7000667,1098609,Savings,Active,2021-08-03,6214.36,0
7000668,1008776,Wallet,Closed,2024-02-27,11384.04,0
7000669,1116570,Wallet,Active,2020-12-03,37905.75,0
7000670,1061407,Wallet,Active,2019-02-21,5055.05,0
7000671,1010340,Savings,Active,2023-08-05,30500.11,0
7000672,1046430,Savings,Active,2024-01-29,3520.29,0
7000673,1080145,Savings,Active,2024-09-05,2223.51,0
7000674,1021742,Credit Line,Active,2022-06-26,2111.78,200000
7000675,1040567,Wallet,Active,2022-03-19,613.84,0
7000676,1114449,Wallet,Active,2024-10-07,35142.97,0
7000677,1006497,Wallet,Active,2019-11-22,232.69,0
7000678,1013438,Wallet,Active,2023-08-07,18061.12,0
7000679,1064461,Savings,Active,2023-06-26,4977.01,0
7000680,1024447,Savings,Closed,2021-01-12,8903.63,0
7000681,1062724,Savings,Frozen,2020-03-21,9090.28,0
7000682,1078219,Savings,Active,2021-01-23,12169.86,0
7000683,1058941,Savings,Active,2020-11-04,2313.39,0
7000684,1058555,Current,Dormant,2019-07-08,2140.1,0
7000685,1072089,Savings,Active,2022-05-31,37382.99,0
7000686,1075035,Savings,Active,2019-12-05,2080.38,0
7000687,1036843,Wallet,Active,2024-09-02,3343.9,0
7000688,1062971,Wallet,Active,2020-03-12,2624.67,0
7000689,1092766,Credit Line,Active,2021-01-07,1083.92,100000
7000690,1111905,Savings,Active,2024-11-06,18598.27,0
7000691,1068691,Credit Line,Frozen,2025-08-05,7857.96,100000
7000692,1025637,Credit Line,Dormant,2023-03-24,56819.32,25000
7000693,1070951,Savings,Active,2023-01-20,3223.31,0
7000694,1061788,Wallet,Closed,2021-12-19,1616.51,0
7000695,1007859,Wallet,Frozen,2023-06-25,59578.02,0
7000696,1013010,Wallet,Active,2023-01-22,9235.53,0
7000697,1018236,Savings,Dormant,2020-02-17,16096.74,0
7000698,1115553,Savings,Active,2021-06-18,430.4,0
7000699,1089079,Savings,Active,2023-05-24,9340.99,0
7000700,1039540,Wallet,Frozen,2021-07-26,12773.93,0
7000701,1102984,Current,Active,2020-11-29,86054.6,0
7000702,1013650,Savings,Active,2025-06-11,24204.39,0
7000703,1033504,Wallet,Active,2019-10-03,1353.98,0
7000704,1000073,Wallet,Active,2024-04-16,15358.38,0
7000705,1003010,Savings,Active,2020-03-05,13152.22,0
7000706,1109362,Wallet,Active,2021-11-24,632.57,0
7000707,1022994,Wallet,Active,2026-05-06,33967.03,0
7000708,1006249,Wallet,Closed,2019-12-10,4227.11,0
7000709,1024704,Savings,Active,2019-08-25,9320.24,0
7000710,1101344,Savings,Active,2022-02-11,6853.52,0
7000711,1056309,Current,Closed,2026-04-26,4244.15,0
7000712,1025534,Savings,Active,2025-03-22,2642.11,0
7000713,1069219,Wallet,Active,2022-09-10,1827.82,0
7000714,1031441,Wallet,Active,2021-10-07,1233.57,0
7000715,1034841,Credit Line,Closed,2021-01-16,133995.47,25000
7000716,1074437,Savings,Active,2021-11-29,8356.44,0
7000717,1062517,Wallet,Active,2019-03-04,5317.31,0
7000718,1015304,Wallet,Dormant,2024-03-28,11822.39,0
7000719,1003068,Wallet,Active,2026-03-14,3340.45,0
7000720,1034759,Credit Line,Active,2022-11-07,40801.66,25000
7000721,1027057,Savings,Closed,2022-04-01,7848.68,0
7000722,1002609,Wallet,Active,2021-02-13,3545.45,0
7000723,1021704,Wallet,Active,2025-12-18,30300.53,0
7000724,1096858,Savings,Active,2022-06-22,17039.97,0
7000725,1071174,Credit Line,Closed,2020-06-08,8732.07,100000
7000726,1111527,Wallet,Active,2019-05-30,23895.31,0
7000727,1064472,Wallet,Active,2019-08-17,11918.66,0
7000728,1117062,Savings,Active,2025-01-26,6542.64,0
7000729,1007057,Savings,Active,2020-10-26,5166.08,0
7000730,1118853,Credit Line,Active,2025-06-04,9131.01,100000
7000731,1039274,Credit Line,Active,2026-01-30,5222.81,100000
7000732,1062593,Wallet,Active,2023-12-16,9716.43,0
7000733,1058548,Current,Active,2025-07-15,9581.6,0
7000734,1060324,Wallet,Active,2020-03-27,1935.8,0
7000735,1032000,Wallet,Active,2022-12-19,7509.18,0
7000736,1028354,Wallet,Dormant,2019-04-22,184285.25,0
7000737,1063788,Current,Dormant,2024-03-31,9181.1,0
7000738,1016044,Credit Line,Active,2023-03-26,5539.91,50000
7000739,1052751,Savings,Active,2024-05-11,8814.11,0
7000740,1009560,Wallet,Active,2026-05-29,2067.75,0
7000741,1079444,Wallet,Closed,2020-03-15,2179.68,0
7000742,1018286,Savings,Active,2025-08-18,15908.07,0
7000743,1110229,Wallet,Active,2020-10-06,1282.58,0
7000744,1040200,Credit Line,Active,2022-03-21,3261.73,100000
7000745,1072341,Credit Line,Active,2021-11-06,8828.67,200000
7000746,1082916,Wallet,Active,2019-09-15,2173.1,0
7000747,1067480,Current,Dormant,2023-04-06,12303.34,0
7000748,1017794,Wallet,Active,2020-10-13,393.82,0
7000749,1048763,Wallet,Dormant,2020-06-19,48251.98,0
7000750,1112126,Wallet,Active,2022-07-12,2209.16,0
7000751,1084408,Credit Line,Active,2021-10-18,833.54,50000
7000752,1069386,Wallet,Active,2024-12-28,2953.43,0
7000753,1068183,Wallet,Active,2025-08-21,1789.61,0
7000754,1109778,Wallet,Active,2024-01-13,6018.66,0
7000755,1003146,Savings,Active,2023-02-25,6990.3,0
7000756,1080416,Wallet,Active,2025-05-02,1283.64,0
7000757,1036140,Wallet,Active,2023-09-25,3478.81,0
7000758,1051858,Savings,Active,2025-05-20,1997.73,0
7000759,1069648,Savings,Active,2024-06-11,3358.32,0
7000760,1024319,Wallet,Active,2026-02-05,10295.53,0
7000761,1087538,Savings,Active,2020-05-15,10634.37,0
7000762,1045399,Credit Line,Active,2025-03-21,9773.25,100000
7000763,1001053,Current,Active,2025-09-23,1219.71,0
7000764,1070879,Wallet,Active,2024-08-24,5477.81,0
7000765,1063456,Savings,Active,2026-03-14,6227.39,0
7000766,1058000,Credit Line,Active,2023-09-22,3980.97,200000
7000767,1080760,Savings,Active,2026-05-21,12925.02,0
7000768,1103487,Wallet,Active,2022-10-19,18369.32,0
7000769,1009829,Savings,Dormant,2023-02-10,2131.33,0
7000770,1001929,Wallet,Dormant,2025-03-07,5206.8,0
7000771,1023035,Wallet,Active,2023-09-14,17451.32,0
7000772,1068863,Credit Line,Active,2022-01-11,41001.84,200000
7000773,1057433,Current,Active,2023-03-18,12013.11,0
7000774,1044035,Savings,Active,2021-04-11,41986.68,0
7000775,1112405,Credit Line,Active,2026-01-02,1397.27,50000
7000776,1049179,Wallet,Active,2020-12-13,4852.84,0
7000777,1008965,Savings,Active,2023-08-14,3505.95,0
7000778,1019957,Savings,Active,2024-07-20,10796.15,0
7000779,1013576,Wallet,Active,2024-08-12,20350.95,0
7000780,1052872,Savings,Active,2023-08-30,18851.68,0
7000781,1073092,Savings,Active,2023-04-07,6329.04,0
7000782,1057270,Savings,Active,2020-05-30,18745.56,0
7000783,1020381,Savings,Active,2023-12-23,4145.45,0
7000784,1044309,Wallet,Active,2022-06-04,589.56,0
7000785,1047010,Wallet,Active,2025-09-23,23858.29,0
7000786,1042697,Savings,Active,2019-01-21,1050.33,0
7000787,1054803,Current,Active,2021-01-13,9855.27,0
7000788,1027819,Wallet,Active,2019-07-19,4799.56,0
7000789,1103815,Credit Line,Active,2019-07-10,1491.33,50000
7000790,1092302,Current,Active,2019-06-21,1594.93,0
7000791,1094054,Savings,Active,2023-03-04,19142.65,0
7000792,1051031,Current,Dormant,2020-10-05,9169.81,0
7000793,1073757,Savings,Active,2021-02-24,405.91,0
7000794,1082796,Wallet,Dormant,2024-05-16,1541.16,0
7000795,1042988,Wallet,Active,2025-05-28,4067.65,0
7000796,1071461,Savings,Active,2024-06-03,2574.57,0
7000797,1105515,Savings,Frozen,2025-01-27,4189.13,0
7000798,1056519,Wallet,Active,2024-05-25,8964.48,0
7000799,1029484,Savings,Dormant,2019-07-20,4852.07,0
7000800,1058244,Wallet,Active,2023-05-13,3351.28,0
7000801,1023666,Savings,Active,2025-02-12,7516.25,0
7000802,1028007,Wallet,Active,2026-06-06,10507.47,0
7000803,1100731,Savings,Dormant,2020-02-12,8443.26,0
7000804,1117799,Current,Active,2023-06-27,3694.79,0
7000805,1073818,Savings,Closed,2024-12-17,6021.62,0
7000806,1003011,Wallet,Active,2025-03-10,189.8,0
7000807,1064753,Current,Closed,2019-06-13,6867.74,0
7000808,1029482,Wallet,Active,2025-01-31,45479.27,0
7000809,1113932,Wallet,Active,2023-03-22,17593.13,0
7000810,1107679,Wallet,Active,2019-02-11,1806.02,0
7000811,1100320,Wallet,Active,2020-02-20,84368.59,0
7000812,1098231,Wallet,Active,2022-02-22,3415.2,0
7000813,1101353,Current,Active,2021-08-09,3314.04,0
7000814,1076713,Wallet,Active,2023-09-16,5551.65,0
7000815,1082169,Savings,Active,2026-03-01,695.9,0
7000816,1021351,Wallet,Active,2019-09-21,72509.53,0
7000817,1097948,Credit Line,Active,2024-03-22,1715.65,50000
7000818,1007199,Wallet,Dormant,2026-04-05,17467.13,0
7000819,1019549,Savings,Active,2023-01-01,10818.57,0
7000820,1062487,Wallet,Active,2021-11-29,7889.94,0
7000821,1038669,Credit Line,Active,2026-02-16,18983.23,200000
7000822,1115247,Wallet,Active,2022-09-01,13354.86,0
7000823,1075456,Savings,Active,2025-10-12,441.72,0
7000824,1024396,Savings,Active,2026-06-28,2838.46,0
7000825,1084629,Wallet,Active,2023-06-19,27595.34,0
7000826,1044983,Savings,Closed,2025-11-18,1842.79,0
7000827,1043671,Wallet,Dormant,2019-09-12,4149.79,0
7000828,1032984,Current,Active,2025-05-01,1738.72,0
7000829,1100143,Savings,Active,2022-11-29,16948.32,0
7000830,1072226,Current,Active,2024-01-02,89450.78,0
7000831,1105017,Wallet,Closed,2019-11-20,97072.03,0
7000832,1098093,Wallet,Active,2021-07-08,1178.49,0
7000833,1108186,Wallet,Frozen,2025-04-03,7237.1,0
7000834,1020719,Credit Line,Active,2021-09-29,26241.6,100000
7000835,1024122,Wallet,Active,2021-06-14,196.65,0
7000836,1057714,Savings,Active,2024-01-22,626.05,0
7000837,1089967,Savings,Active,2020-09-30,33745.96,0
7000838,1075821,Savings,Active,2023-02-04,2852.83,0
7000839,1100081,Wallet,Active,2024-03-02,2797.78,0
7000840,1094785,Savings,Active,2020-01-01,13765.72,0
7000841,1084456,Savings,Active,2020-09-25,24620.74,0
7000842,1097146,Wallet,Active,2022-08-15,3224.97,0
7000843,1108834,Current,Active,2020-07-05,8865.08,0
7000844,1024138,Wallet,Active,2019-09-28,7663.1,0
7000845,1030307,Wallet,Active,2024-04-22,21308.08,0
7000846,1072938,Wallet,Active,2020-05-01,1424.23,0
7000847,1054201,Wallet,Active,2020-01-13,16821.23,0
7000848,1011292,Savings,Active,2023-05-31,22676.99,0
7000849,1055184,Wallet,Active,2024-12-18,2075.52,0
7000850,1017904,Savings,Dormant,2025-01-27,7338.61,0
7000851,1089707,Savings,Active,2021-12-05,19367.47,0
7000852,1028372,Credit Line,Active,2021-07-15,928.63,200000
7000853,1076452,Current,Active,2023-08-29,6283.7,0
7000854,1065144,Savings,Active,2023-06-27,2913.76,0
