merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
500288,Merchant_500288,Entertainment,Mumbai,Maharashtra,SMB,2022-11-03,Low,T+3
500289,Merchant_500289,Entertainment,Pune,Maharashtra,SMB,2023-04-16,Medium,T+1
500290,Merchant_500290,E-commerce,Delhi,Delhi,Mid-Market,2019-07-26,Low,T+2
500291,Merchant_500291,Travel,Mumbai,Maharashtra,Mid-Market,2019-01-06,Low,T+2
500292,Merchant_500292,Education,Hyderabad,Telangana,Mid-Market,2019-06-17,Low,T+2
500293,Merchant_500293,Telecom,Ahmedabad,Gujarat,SMB,2024-09-19,Low,T+1
500294,Merchant_500294,Restaurants,Surat,Gujarat,SMB,2019-01-16,Medium,T+1
500295,Merchant_500295,Pharmacy,Bengaluru,Karnataka,SMB,2022-12-15,Low,T+2
500296,Merchant_500296,Government,Nashik,Maharashtra,SMB,2019-07-31,Low,T+2
500297,Merchant_500297,Utilities,Nagpur,Maharashtra,SMB,2021-09-15,Low,T+2
500298,Merchant_500298,Electronics,Delhi,Delhi,SMB,2022-05-08,Low,T+1
500299,Merchant_500299,Food Delivery,Nashik,Maharashtra,SMB,2026-01-01,Low,T+1
500300,Merchant_500300,Education,Mumbai,Maharashtra,SMB,2026-02-25,Low,T+1
500301,Merchant_500301,Fashion,Lucknow,Uttar Pradesh,SMB,2019-05-01,Low,T+2
500302,Merchant_500302,Insurance,Indore,Madhya Pradesh,Mid-Market,2019-12-13,Medium,T+2
500303,Merchant_500303,Food Delivery,Kochi,Kerala,SMB,2019-09-06,Low,T+1
500304,Merchant_500304,Restaurants,Hyderabad,Telangana,SMB,2026-05-08,Low,T+1
500305,Merchant_500305,Telecom,Kochi,Kerala,Mid-Market,2025-10-03,Low,T+2
500306,Merchant_500306,Travel,Lucknow,Uttar Pradesh,SMB,2019-09-01,Medium,T+1
500307,Merchant_500307,Healthcare,Hyderabad,Telangana,Mid-Market,2019-06-30,Low,T+1
500308,Merchant_500308,Fashion,Kolkata,West Bengal,SMB,2023-11-17,Low,T+2
500309,Merchant_500309,Healthcare,Nashik,Maharashtra,SMB,2026-02-15,Low,T+1
500310,Merchant_500310,Entertainment,Bengaluru,Karnataka,Enterprise,2025-11-08,Low,T+1
500311,Merchant_500311,E-commerce,Delhi,Delhi,SMB,2023-06-27,Low,T+2
500312,Merchant_500312,Fashion,Visakhapatnam,Andhra Pradesh,SMB,2019-06-22,Medium,T+2
500313,Merchant_500313,Insurance,Kolkata,West Bengal,SMB,2026-02-11,Low,T+1
500314,Merchant_500314,Food Delivery,Bengaluru,Karnataka,SMB,2020-03-19,Medium,T+1
500315,Merchant_500315,Pharmacy,Jaipur,Rajasthan,SMB,2024-09-29,Medium,T+2
500316,Merchant_500316,Restaurants,Jaipur,Rajasthan,SMB,2019-06-29,Low,T+2
500317,Merchant_500317,Healthcare,Kochi,Kerala,SMB,2020-04-26,Medium,T+1
500318,Merchant_500318,Food Delivery,Mumbai,Maharashtra,SMB,2022-09-11,Low,T+1
500319,Merchant_500319,Insurance,Nashik,Maharashtra,SMB,2019-07-07,Medium,T+1
500320,Merchant_500320,Telecom,Nagpur,Maharashtra,SMB,2025-11-28,Low,T+2
500321,Merchant_500321,Entertainment,Chandigarh,Chandigarh,SMB,2019-07-23,Low,T+2
500322,Merchant_500322,Utilities,Bengaluru,Karnataka,SMB,2020-04-12,Low,T+1
500323,Merchant_500323,Education,Jaipur,Rajasthan,SMB,2021-04-11,Medium,T+1
500324,Merchant_500324,Travel,Chennai,Tamil Nadu,SMB,2020-08-01,Low,T+2
500325,Merchant_500325,Entertainment,Kochi,Kerala,SMB,2021-02-13,Low,T+2
500326,Merchant_500326,Telecom,Indore,Madhya Pradesh,Mid-Market,2021-09-15,Low,T+2
500327,Merchant_500327,Grocery,Surat,Gujarat,Enterprise,2019-01-01,Low,T+3
500328,Merchant_500328,Education,Nagpur,Maharashtra,Enterprise,2022-01-28,Low,T+3
500329,Merchant_500329,Fuel,Mumbai,Maharashtra,SMB,2020-07-23,Low,T+1
500330,Merchant_500330,Insurance,Hyderabad,Telangana,Mid-Market,2025-09-18,Low,T+2
500331,Merchant_500331,Food Delivery,Coimbatore,Tamil Nadu,SMB,2019-05-31,Low,T+1
500332,Merchant_500332,Utilities,Vadodara,Gujarat,SMB,2025-01-27,Low,T+1
500333,Merchant_500333,Fuel,Visakhapatnam,Andhra Pradesh,SMB,2021-09-01,Medium,T+1
500334,Merchant_500334,Government,Delhi,Delhi,Mid-Market,2024-11-26,Low,T+2
500335,Merchant_500335,Grocery,Pune,Maharashtra,Mid-Market,2022-03-06,Low,T+2
500336,Merchant_500336,Healthcare,Nagpur,Maharashtra,Mid-Market,2024-07-31,Low,T+1
500337,Merchant_500337,Electronics,Kolkata,West Bengal,SMB,2023-06-24,Low,T+1
500338,Merchant_500338,Grocery,Bhopal,Madhya Pradesh,Enterprise,2021-10-07,Low,T+1
500339,Merchant_500339,Pharmacy,Hyderabad,Telangana,SMB,2021-10-21,Medium,T+2
500340,Merchant_500340,Food Delivery,Coimbatore,Tamil Nadu,Mid-Market,2020-11-14,Low,T+2
500341,Merchant_500341,Travel,Visakhapatnam,Andhra Pradesh,SMB,2019-03-30,Low,T+1
500342,Merchant_500342,Restaurants,Kolkata,West Bengal,SMB,2024-06-02,Low,T+2
500343,Merchant_500343,Fuel,Kochi,Kerala,SMB,2025-06-10,Low,T+2
500344,Merchant_500344,Entertainment,Jaipur,Rajasthan,SMB,2024-11-11,Low,T+1
500345,Merchant_500345,Healthcare,Lucknow,Uttar Pradesh,SMB,2024-06-28,Low,T+3
500346,Merchant_500346,Fashion,Kolkata,West Bengal,SMB,2019-03-04,Low,T+2
500347,Merchant_500347,Government,Vadodara,Gujarat,Mid-Market,2020-07-23,Medium,T+1
500348,Merchant_500348,Insurance,Vadodara,Gujarat,SMB,2020-03-28,Low,T+1
500349,Merchant_500349,Healthcare,Coimbatore,Tamil Nadu,SMB,2024-12-19,Low,T+2
500350,Merchant_500350,E-commerce,Nashik,Maharashtra,SMB,2019-01-23,Low,T+1
500351,Merchant_500351,Fuel,Chennai,Tamil Nadu,SMB,2025-06-20,Low,T+2
500352,Merchant_500352,Travel,Jaipur,Rajasthan,Mid-Market,2020-02-10,Low,T+1
500353,Merchant_500353,Utilities,Indore,Madhya Pradesh,SMB,2025-06-13,High,T+1
500354,Merchant_500354,Pharmacy,Indore,Madhya Pradesh,Enterprise,2019-05-24,Low,T+3
500355,Merchant_500355,Fuel,Ahmedabad,Gujarat,Mid-Market,2019-08-10,Low,T+3
500356,Merchant_500356,Travel,Surat,Gujarat,SMB,2019-10-16,Low,T+1
500357,Merchant_500357,Travel,Hyderabad,Telangana,Mid-Market,2021-06-30,Low,T+1
500358,Merchant_500358,Electronics,Nagpur,Maharashtra,Mid-Market,2020-04-02,Low,T+1
500359,Merchant_500359,Insurance,Indore,Madhya Pradesh,SMB,2019-06-27,Low,T+1
500360,Merchant_500360,Travel,Bhopal,Madhya Pradesh,SMB,2021-10-02,Medium,T+1
500361,Merchant_500361,Education,Visakhapatnam,Andhra Pradesh,SMB,2022-04-02,Low,T+1
500362,Merchant_500362,Fuel,Hyderabad,Telangana,SMB,2023-10-28,High,T+2
500363,Merchant_500363,Electronics,Lucknow,Uttar Pradesh,Mid-Market,2021-06-22,Medium,T+2
500364,Merchant_500364,Insurance,Coimbatore,Tamil Nadu,SMB,2025-10-22,Low,T+1
500365,Merchant_500365,Pharmacy,Visakhapatnam,Andhra Pradesh,Mid-Market,2024-08-15,Medium,T+2
500366,Merchant_500366,Telecom,Kolkata,West Bengal,Mid-Market,2023-09-20,Medium,T+3
500367,Merchant_500367,Utilities,Delhi,Delhi,Enterprise,2020-08-03,Low,T+2
500368,Merchant_500368,Restaurants,Nagpur,Maharashtra,Enterprise,2022-08-19,Medium,T+1
500369,Merchant_500369,E-commerce,Bengaluru,Karnataka,SMB,2019-08-28,Medium,T+1
500370,Merchant_500370,Travel,Kochi,Kerala,Mid-Market,2022-11-14,Low,T+2
500371,Merchant_500371,Restaurants,Bhopal,Madhya Pradesh,SMB,2020-07-13,Low,T+1
500372,Merchant_500372,Telecom,Nagpur,Maharashtra,SMB,2024-05-07,Low,T+1
500373,Merchant_500373,Fuel,Bhopal,Madhya Pradesh,SMB,2022-09-29,Low,T+2
500374,Merchant_500374,Grocery,Bhopal,Madhya Pradesh,SMB,2026-06-15,Low,T+2
500375,Merchant_500375,Electronics,Bhopal,Madhya Pradesh,Mid-Market,2024-01-05,Low,T+2
500376,Merchant_500376,Government,Visakhapatnam,Andhra Pradesh,Enterprise,2020-09-28,Medium,T+1
500377,Merchant_500377,Education,Jaipur,Rajasthan,SMB,2026-01-08,Low,T+1
500378,Merchant_500378,Entertainment,Hyderabad,Telangana,SMB,2022-12-25,Medium,T+1
500379,Merchant_500379,Electronics,Nagpur,Maharashtra,SMB,2026-01-14,Low,T+2
500380,Merchant_500380,Travel,Bhopal,Madhya Pradesh,SMB,2024-01-29,Medium,T+2
500381,Merchant_500381,E-commerce,Coimbatore,Tamil Nadu,SMB,2022-11-12,Low,T+2
500382,Merchant_500382,Utilities,Surat,Gujarat,SMB,2026-03-15,Low,T+3
500383,Merchant_500383,Restaurants,Lucknow,Uttar Pradesh,SMB,2025-05-15,Medium,T+1
500384,Merchant_500384,Insurance,Delhi,Delhi,SMB,2022-11-12,Low,T+2
500385,Merchant_500385,E-commerce,Indore,Madhya Pradesh,SMB,2025-07-31,Low,T+2
500386,Merchant_500386,Electronics,Kochi,Kerala,SMB,2025-11-22,Low,T+1
500387,Merchant_500387,Food Delivery,Ahmedabad,Gujarat,Enterprise,2023-12-31,Low,T+2
500388,Merchant_500388,Education,Kochi,Kerala,SMB,2023-07-08,Low,T+2
500389,Merchant_500389,Pharmacy,Kochi,Kerala,Mid-Market,2026-02-07,Low,T+2
500390,Merchant_500390,Healthcare,Chennai,Tamil Nadu,SMB,2024-11-22,Low,T+2
500391,Merchant_500391,Travel,Indore,Madhya Pradesh,Mid-Market,2021-02-16,Low,T+1
500392,Merchant_500392,Grocery,Nagpur,Maharashtra,SMB,2022-11-18,Low,T+1
500393,Merchant_500393,Utilities,Jaipur,Rajasthan,SMB,2023-11-12,Low,T+1
500394,Merchant_500394,Pharmacy,Chandigarh,Chandigarh,Mid-Market,2023-12-13,Low,T+1
500395,Merchant_500395,Telecom,Surat,Gujarat,SMB,2025-05-10,Medium,T+1
500396,Merchant_500396,Food Delivery,Kolkata,West Bengal,Mid-Market,2019-05-27,Medium,T+2
500397,Merchant_500397,Pharmacy,Kolkata,West Bengal,SMB,2024-07-24,Low,T+1
500398,Merchant_500398,Education,Hyderabad,Telangana,Mid-Market,2020-10-14,Low,T+3
500399,Merchant_500399,Telecom,Kolkata,West Bengal,Mid-Market,2021-07-22,Low,T+2
500400,Merchant_500400,Utilities,Hyderabad,Telangana,Mid-Market,2024-08-09,Low,T+1
500401,Merchant_500401,E-commerce,Bhopal,Madhya Pradesh,SMB,2019-10-24,Medium,T+2
500402,Merchant_500402,Travel,Delhi,Delhi,SMB,2023-07-08,Medium,T+2
500403,Merchant_500403,Grocery,Bhopal,Madhya Pradesh,SMB,2023-01-15,Low,T+2
500404,Merchant_500404,Electronics,Pune,Maharashtra,Mid-Market,2024-10-11,Low,T+1
500405,Merchant_500405,Education,Surat,Gujarat,Mid-Market,2022-02-06,Low,T+2
500406,Merchant_500406,Electronics,Nashik,Maharashtra,SMB,2024-12-24,Medium,T+1
500407,Merchant_500407,E-commerce,Coimbatore,Tamil Nadu,Mid-Market,2020-07-25,Low,T+2
500408,Merchant_500408,Healthcare,Nashik,Maharashtra,Mid-Market,2025-09-19,Low,T+1
500409,Merchant_500409,Restaurants,Hyderabad,Telangana,SMB,2024-09-27,Low,T+1
500410,Merchant_500410,Utilities,Kochi,Kerala,SMB,2020-10-18,Low,T+2
500411,Merchant_500411,Utilities,Chennai,Tamil Nadu,SMB,2023-04-17,Low,T+2
500412,Merchant_500412,Entertainment,Surat,Gujarat,SMB,2023-07-29,Low,T+1
500413,Merchant_500413,Pharmacy,Delhi,Delhi,Enterprise,2020-02-16,Medium,T+1
500414,Merchant_500414,Grocery,Jaipur,Rajasthan,SMB,2019-02-25,Medium,T+1
500415,Merchant_500415,Education,Hyderabad,Telangana,SMB,2019-10-16,Medium,T+1
500416,Merchant_500416,Education,Vadodara,Gujarat,SMB,2021-09-29,Low,T+1
500417,Merchant_500417,Restaurants,Chandigarh,Chandigarh,SMB,2022-02-22,Low,T+3
500418,Merchant_500418,Education,Delhi,Delhi,SMB,2020-03-04,Medium,T+2
500419,Merchant_500419,Fuel,Bengaluru,Karnataka,Enterprise,2019-01-17,Low,T+2
500420,Merchant_500420,Telecom,Pune,Maharashtra,Mid-Market,2024-07-30,Low,T+2
500421,Merchant_500421,Fuel,Hyderabad,Telangana,SMB,2024-11-07,Low,T+2
500422,Merchant_500422,Restaurants,Mumbai,Maharashtra,SMB,2020-11-08,Low,T+1
500423,Merchant_500423,Pharmacy,Delhi,Delhi,Mid-Market,2020-05-14,Low,T+1
500424,Merchant_500424,Utilities,Kochi,Kerala,Enterprise,2025-05-12,Low,T+3
500425,Merchant_500425,Education,Hyderabad,Telangana,SMB,2026-06-28,Medium,T+2
500426,Merchant_500426,Pharmacy,Chennai,Tamil Nadu,SMB,2020-06-28,Low,T+1
500427,Merchant_500427,Telecom,Indore,Madhya Pradesh,Mid-Market,2024-12-16,Low,T+1
500428,Merchant_500428,Grocery,Ahmedabad,Gujarat,SMB,2023-11-30,Low,T+2
500429,Merchant_500429,E-commerce,Coimbatore,Tamil Nadu,Enterprise,2021-03-28,Low,T+2
500430,Merchant_500430,Electronics,Lucknow,Uttar Pradesh,SMB,2022-05-13,Low,T+1
500431,Merchant_500431,Restaurants,Bengaluru,Karnataka,SMB,2023-01-28,Low,T+1
500432,Merchant_500432,Telecom,Visakhapatnam,Andhra Pradesh,Mid-Market,2022-06-26,Low,T+1
500433,Merchant_500433,Grocery,Visakhapatnam,Andhra Pradesh,SMB,2024-12-24,Medium,T+1
500434,Merchant_500434,Government,Hyderabad,Telangana,SMB,2021-05-11,Low,T+1
500435,Merchant_500435,Entertainment,Mumbai,Maharashtra,Mid-Market,2019-03-16,Medium,T+1
500436,Merchant_500436,Utilities,Ahmedabad,Gujarat,Mid-Market,2020-07-05,Medium,T+2
500437,Merchant_500437,Restaurants,Mumbai,Maharashtra,SMB,2020-01-10,Low,T+1
500438,Merchant_500438,Grocery,Bengaluru,Karnataka,SMB,2023-04-05,High,T+2
500439,Merchant_500439,Restaurants,Pune,Maharashtra,SMB,2020-01-08,Low,T+2
500440,Merchant_500440,Travel,Visakhapatnam,Andhra Pradesh,SMB,2019-11-12,Low,T+1
500441,Merchant_500441,Fuel,Chennai,Tamil Nadu,SMB,2021-07-24,Low,T+2
500442,Merchant_500442,Travel,Delhi,Delhi,SMB,2021-08-17,Low,T+1
500443,Merchant_500443,Education,Hyderabad,Telangana,SMB,2019-07-26,Low,T+1
500444,Merchant_500444,Education,Visakhapatnam,Andhra Pradesh,SMB,2022-06-16,Low,T+3
500445,Merchant_500445,Fashion,Chennai,Tamil Nadu,Enterprise,2025-02-21,Low,T+2
500446,Merchant_500446,Grocery,Kolkata,West Bengal,Mid-Market,2025-10-06,Low,T+1
500447,Merchant_500447,Entertainment,Visakhapatnam,Andhra Pradesh,SMB,2025-04-14,Low,T+1
500448,Merchant_500448,Pharmacy,Vadodara,Gujarat,SMB,2026-05-13,Low,T+1
500449,Merchant_500449,Food Delivery,Chennai,Tamil Nadu,SMB,2019-02-17,Low,T+2
500450,Merchant_500450,Travel,Hyderabad,Telangana,SMB,2024-05-31,Low,T+2
500451,Merchant_500451,Electronics,Surat,Gujarat,SMB,2025-09-02,Low,T+2
500452,Merchant_500452,Grocery,Jaipur,Rajasthan,SMB,2023-11-19,Low,T+2
500453,Merchant_500453,E-commerce,Bengaluru,Karnataka,SMB,2024-07-10,Low,T+1
500454,Merchant_500454,Restaurants,Delhi,Delhi,Enterprise,2025-11-13,Low,T+1
500455,Merchant_500455,Healthcare,Ahmedabad,Gujarat,SMB,2022-05-24,Low,T+2
500456,Merchant_500456,Telecom,Delhi,Delhi,SMB,2022-01-07,Low,T+1
500457,Merchant_500457,Fashion,Surat,Gujarat,Enterprise,2024-12-16,Low,T+2
500458,Merchant_500458,Utilities,Kolkata,West Bengal,Mid-Market,2021-06-19,Low,T+1
500459,Merchant_500459,Fuel,Nashik,Maharashtra,SMB,2021-01-08,Low,T+1
500460,Merchant_500460,Entertainment,Bhopal,Madhya Pradesh,Mid-Market,2020-09-02,Low,T+2
500461,Merchant_500461,Utilities,Bengaluru,Karnataka,Mid-Market,2024-12-08,Low,T+1
500462,Merchant_500462,Restaurants,Surat,Gujarat,SMB,2020-06-28,Low,T+1
500463,Merchant_500463,Government,Bhopal,Madhya Pradesh,Mid-Market,2020-06-04,Low,T+1
500464,Merchant_500464,Telecom,Nagpur,Maharashtra,SMB,2019-12-10,Low,T+2
500465,Merchant_500465,Food Delivery,Kolkata,West Bengal,SMB,2022-01-12,Low,T+1
500466,Merchant_500466,Entertainment,Chandigarh,Chandigarh,Enterprise,2020-09-27,Low,T+2
500467,Merchant_500467,Restaurants,Bhopal,Madhya Pradesh,SMB,2025-05-09,Low,T+1
500468,Merchant_500468,Utilities,Indore,Madhya Pradesh,SMB,2025-04-14,Low,T+1
500469,Merchant_500469,Education,Nagpur,Maharashtra,Mid-Market,2025-06-09,Low,T+2
500470,Merchant_500470,Government,Kochi,Kerala,SMB,2019-10-26,Low,T+2
500471,Merchant_500471,Insurance,Lucknow,Uttar Pradesh,SMB,2020-02-09,Low,T+2
500472,Merchant_500472,Grocery,Hyderabad,Telangana,SMB,2021-04-09,Low,T+1
500473,Merchant_500473,Food Delivery,Lucknow,Uttar Pradesh,Enterprise,2019-04-19,Low,T+2
500474,Merchant_500474,Food Delivery,Kolkata,West Bengal,Mid-Market,2019-07-14,Low,T+1
500475,Merchant_500475,Pharmacy,Nagpur,Maharashtra,Mid-Market,2021-12-01,Low,T+2
500476,Merchant_500476,Restaurants,Bengaluru,Karnataka,SMB,2019-03-17,Low,T+1
500477,Merchant_500477,Fuel,Ahmedabad,Gujarat,Mid-Market,2024-11-16,Low,T+1
500478,Merchant_500478,Education,Surat,Gujarat,Mid-Market,2022-09-24,Low,T+1
500479,Merchant_500479,Government,Delhi,Delhi,Enterprise,2019-07-28,Low,T+3
500480,Merchant_500480,Telecom,Bhopal,Madhya Pradesh,Enterprise,2019-03-14,Low,T+2
500481,Merchant_500481,Travel,Delhi,Delhi,SMB,2019-07-25,High,T+1
500482,Merchant_500482,Restaurants,Kolkata,West Bengal,Mid-Market,2023-06-21,Medium,T+1
500483,Merchant_500483,Electronics,Bhopal,Madhya Pradesh,Mid-Market,2022-03-24,Low,T+2
500484,Merchant_500484,Government,Indore,Madhya Pradesh,SMB,2021-12-23,Low,T+1
500485,Merchant_500485,Telecom,Jaipur,Rajasthan,SMB,2019-08-24,Low,T+2
500486,Merchant_500486,Grocery,Coimbatore,Tamil Nadu,SMB,2020-12-01,Low,T+1
500487,Merchant_500487,Utilities,Chandigarh,Chandigarh,Mid-Market,2025-05-08,Medium,T+2
500488,Merchant_500488,Education,Lucknow,Uttar Pradesh,SMB,2025-08-02,Medium,T+2
500489,Merchant_500489,Telecom,Vadodara,Gujarat,Mid-Market,2023-09-16,Low,T+2
500490,Merchant_500490,Healthcare,Chandigarh,Chandigarh,SMB,2023-05-12,Medium,T+1
500491,Merchant_500491,Restaurants,Jaipur,Rajasthan,SMB,2024-03-07,Low,T+1
500492,Merchant_500492,Fuel,Jaipur,Rajasthan,Mid-Market,2023-11-09,Low,T+1
500493,Merchant_500493,Insurance,Delhi,Delhi,Mid-Market,2025-12-28,Medium,T+1
500494,Merchant_500494,Fashion,Pune,Maharashtra,SMB,2023-10-02,Low,T+1
500495,Merchant_500495,Telecom,Indore,Madhya Pradesh,Mid-Market,2025-04-24,Medium,T+1
500496,Merchant_500496,Government,Jaipur,Rajasthan,SMB,2025-02-24,Low,T+2
500497,Merchant_500497,Entertainment,Kochi,Kerala,SMB,2026-02-16,Low,T+3
500498,Merchant_500498,Restaurants,Mumbai,Maharashtra,SMB,2024-03-29,Low,T+1
500499,Merchant_500499,Electronics,Visakhapatnam,Andhra Pradesh,SMB,2022-09-03,Low,T+2
500500,Merchant_500500,Education,Kolkata,West Bengal,SMB,2019-04-12,Low,T+1
500501,Merchant_500501,Fashion,Kolkata,West Bengal,SMB,2021-06-02,Low,T+1
500502,Merchant_500502,Education,Jaipur,Rajasthan,Mid-Market,2024-08-24,Low,T+1
500503,Merchant_500503,Telecom,Kochi,Kerala,SMB,2025-06-28,Low,T+3
500504,Merchant_500504,Education,Lucknow,Uttar Pradesh,Mid-Market,2022-01-13,Low,T+1
500505,Merchant_500505,Food Delivery,Indore,Madhya Pradesh,SMB,2023-12-16,Low,T+1
500506,Merchant_500506,Restaurants,Indore,Madhya Pradesh,Mid-Market,2023-09-28,Low,T+2
500507,Merchant_500507,Fuel,Lucknow,Uttar Pradesh,SMB,2022-08-09,Medium,T+1
500508,Merchant_500508,Education,Vadodara,Gujarat,SMB,2020-03-22,Medium,T+1
500509,Merchant_500509,Pharmacy,Nagpur,Maharashtra,Enterprise,2020-10-29,High,T+3
500510,Merchant_500510,Travel,Kochi,Kerala,Mid-Market,2021-11-07,Medium,T+2
500511,Merchant_500511,Insurance,Bhopal,Madhya Pradesh,SMB,2023-11-08,Low,T+1
500512,Merchant_500512,Utilities,Mumbai,Maharashtra,SMB,2023-01-10,Low,T+1
500513,Merchant_500513,Education,Pune,Maharashtra,SMB,2020-02-02,Low,T+3
500514,Merchant_500514,Pharmacy,Chandigarh,Chandigarh,SMB,2019-11-27,Medium,T+1
500515,Merchant_500515,E-commerce,Visakhapatnam,Andhra Pradesh,SMB,2022-07-21,Medium,T+1
500516,Merchant_500516,Fuel,Kochi,Kerala,Mid-Market,2022-04-23,Low,T+2
500517,Merchant_500517,Fuel,Nagpur,Maharashtra,SMB,2025-10-12,Medium,T+1
500518,Merchant_500518,Food Delivery,Vadodara,Gujarat,SMB,2020-08-02,Low,T+1
500519,Merchant_500519,Telecom,Lucknow,Uttar Pradesh,SMB,2022-01-20,Low,T+2
500520,Merchant_500520,Pharmacy,Bengaluru,Karnataka,SMB,2026-03-02,Low,T+1
500521,Merchant_500521,Electronics,Visakhapatnam,Andhra Pradesh,Mid-Market,2020-07-16,Low,T+2
500522,Merchant_500522,Food Delivery,Kochi,Kerala,Mid-Market,2025-12-31,Medium,T+1
500523,Merchant_500523,Restaurants,Jaipur,Rajasthan,Mid-Market,2024-03-24,Low,T+2
500524,Merchant_500524,Utilities,Nagpur,Maharashtra,SMB,2022-02-01,Low,T+1
500525,Merchant_500525,Utilities,Mumbai,Maharashtra,SMB,2021-01-13,Low,T+1
500526,Merchant_500526,Fashion,Kolkata,West Bengal,Mid-Market,2022-07-20,Low,T+1
500527,Merchant_500527,Entertainment,Kolkata,West Bengal,SMB,2023-09-12,Low,T+1
500528,Merchant_500528,Utilities,Delhi,Delhi,SMB,2024-10-28,Low,T+1
500529,Merchant_500529,Travel,Bhopal,Madhya Pradesh,Mid-Market,2025-10-12,Low,T+2
500530,Merchant_500530,E-commerce,Kolkata,West Bengal,SMB,2025-06-10,Low,T+1
500531,Merchant_500531,Food Delivery,Chennai,Tamil Nadu,Enterprise,2025-06-09,Low,T+3
500532,Merchant_500532,Telecom,Coimbatore,Tamil Nadu,SMB,2022-06-18,Low,T+2
500533,Merchant_500533,E-commerce,Nashik,Maharashtra,SMB,2025-02-06,Low,T+1
500534,Merchant_500534,Electronics,Indore,Madhya Pradesh,SMB,2022-01-01,Low,T+1
500535,Merchant_500535,Fashion,Jaipur,Rajasthan,SMB,2026-06-21,Medium,T+1
500536,Merchant_500536,Grocery,Kochi,Kerala,SMB,2021-07-02,Low,T+1
500537,Merchant_500537,Entertainment,Kochi,Kerala,SMB,2019-01-13,Low,T+2
500538,Merchant_500538,Food Delivery,Hyderabad,Telangana,SMB,2024-08-17,Medium,T+1
500539,Merchant_500539,Insurance,Kochi,Kerala,SMB,2025-01-25,Low,T+2
500540,Merchant_500540,Pharmacy,Surat,Gujarat,Mid-Market,2023-04-20,Low,T+1
500541,Merchant_500541,Insurance,Kolkata,West Bengal,SMB,2024-03-31,Medium,T+1
500542,Merchant_500542,Government,Nashik,Maharashtra,SMB,2026-02-22,Low,T+1
500543,Merchant_500543,Electronics,Delhi,Delhi,SMB,2021-07-05,Medium,T+2
500544,Merchant_500544,Restaurants,Bengaluru,Karnataka,Mid-Market,2019-10-27,Low,T+1
500545,Merchant_500545,Utilities,Lucknow,Uttar Pradesh,SMB,2021-12-13,Low,T+2
500546,Merchant_500546,Electronics,Chandigarh,Chandigarh,SMB,2022-08-30,Low,T+1
500547,Merchant_500547,Food Delivery,Delhi,Delhi,SMB,2023-08-13,Low,T+1
500548,Merchant_500548,Electronics,Bengaluru,Karnataka,Mid-Market,2022-06-26,Low,T+2
500549,Merchant_500549,Restaurants,Lucknow,Uttar Pradesh,Mid-Market,2021-05-05,Low,T+2
500550,Merchant_500550,Pharmacy,Jaipur,Rajasthan,Mid-Market,2023-10-30,Medium,T+1
500551,Merchant_500551,Government,Indore,Madhya Pradesh,SMB,2025-12-05,Low,T+1
500552,Merchant_500552,Pharmacy,Pune,Maharashtra,SMB,2023-04-05,Low,T+1
500553,Merchant_500553,Electronics,Kochi,Kerala,SMB,2024-09-12,Low,T+1
500554,Merchant_500554,Fashion,Chandigarh,Chandigarh,SMB,2021-07-12,Low,T+2
500555,Merchant_500555,Food Delivery,Jaipur,Rajasthan,SMB,2020-05-29,Low,T+2
500556,Merchant_500556,Electronics,Surat,Gujarat,SMB,2025-05-16,Low,T+2
500557,Merchant_500557,Utilities,Delhi,Delhi,SMB,2025-11-21,Medium,T+1
500558,Merchant_500558,Pharmacy,Coimbatore,Tamil Nadu,SMB,2021-10-29,Low,T+1
500559,Merchant_500559,Electronics,Ahmedabad,Gujarat,SMB,2023-09-16,High,T+2
500560,Merchant_500560,Grocery,Coimbatore,Tamil Nadu,Mid-Market,2026-02-24,Low,T+1
500561,Merchant_500561,Fuel,Kochi,Kerala,Mid-Market,2021-02-10,Medium,T+1
500562,Merchant_500562,Government,Jaipur,Rajasthan,Enterprise,2019-12-10,Low,T+2
500563,Merchant_500563,Travel,Lucknow,Uttar Pradesh,Enterprise,2022-05-02,Low,T+1
500564,Merchant_500564,Grocery,Hyderabad,Telangana,Enterprise,2020-05-09,Low,T+1
500565,Merchant_500565,Utilities,Kochi,Kerala,SMB,2019-03-16,Low,T+1
500566,Merchant_500566,Food Delivery,Indore,Madhya Pradesh,SMB,2022-12-04,Medium,T+2
500567,Merchant_500567,Pharmacy,Coimbatore,Tamil Nadu,SMB,2025-04-26,Low,T+1
500568,Merchant_500568,Fashion,Bengaluru,Karnataka,SMB,2021-02-26,Low,T+1
500569,Merchant_500569,Restaurants,Kochi,Kerala,SMB,2019-05-18,Medium,T+1
500570,Merchant_500570,Entertainment,Nashik,Maharashtra,SMB,2020-05-15,High,T+1
500571,Merchant_500571,Government,Nagpur,Maharashtra,SMB,2020-07-22,Low,T+1
500572,Merchant_500572,Food Delivery,Chennai,Tamil Nadu,Mid-Market,2020-01-13,Medium,T+1
500573,Merchant_500573,Grocery,Chennai,Tamil Nadu,SMB,2019-01-20,Low,T+2
500574,Merchant_500574,Food Delivery,Bhopal,Madhya Pradesh,SMB,2022-06-04,Low,T+3
500575,Merchant_500575,Restaurants,Mumbai,Maharashtra,SMB,2021-05-17,Low,T+2
