chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
3015301,90754917,2024-02-03 23:48:07,Fraud,712.02,Won,573.88,9
3000870,91054479,2024-02-03 23:56:25,Fraud,854.91,Pending,0.0,27
3014619,90727485,2024-02-04 00:50:13,Service Not Provided,1697.7,Won,1656.67,4
3008233,91468010,2024-02-04 01:40:35,Fraud,941.37,Represented,491.07,11
3014999,90665461,2024-02-04 03:06:11,Service Not Provided,215.76,Lost,0.0,8
3004245,90757420,2024-02-04 05:25:12,Fraud,402.56,Pending,0.0,23
3020714,90786204,2024-02-04 05:48:20,Fraud,109.67,Won,63.03,26
3017420,90242504,2024-02-04 06:57:32,Product Not Received,2837.51,Won,1880.4,16
3018301,90128079,2024-02-04 07:11:17,Fraud,436.03,Lost,0.0,30
3015992,90820938,2024-02-04 12:26:34,Service Not Provided,1173.17,Represented,900.24,18
3019873,91230237,2024-02-04 12:55:39,Fraud,191.25,Pending,0.0,2
3017852,90926585,2024-02-04 13:04:36,Authorization Issue,202.49,Lost,0.0,2
3019430,90124767,2024-02-04 14:08:16,Product Not Received,4509.92,Lost,0.0,23
3015481,90950592,2024-02-04 14:27:02,Service Not Provided,706.95,Represented,682.11,29
3006596,91041261,2024-02-04 14:59:56,Fraud,582.14,Represented,305.73,19
3023296,91113648,2024-02-04 16:23:07,Authorization Issue,434.88,Lost,0.0,13
3018161,91039359,2024-02-04 16:35:29,Fraud,273.69,Represented,125.99,28
3019382,90553462,2024-02-04 18:41:54,Product Not Received,616.14,Won,340.77,18
3001993,91196951,2024-02-04 19:01:38,Duplicate,1412.81,Represented,1167.01,22
3023113,91377273,2024-02-04 19:01:56,Fraud,186.55,Won,109.42,29
3016201,90902850,2024-02-04 19:06:36,Service Not Provided,868.2,Won,712.89,24
3014709,90361658,2024-02-04 20:05:12,Authorization Issue,445.15,Won,379.6,8
3016898,90978231,2024-02-04 20:33:05,Service Not Provided,2046.95,Won,1881.35,7
3021326,90230713,2024-02-05 00:06:55,Fraud,789.63,Won,743.85,28
3009888,91312665,2024-02-05 00:12:15,Authorization Issue,329.31,Lost,0.0,4
3022929,90830409,2024-02-05 00:13:23,Fraud,1504.83,Represented,988.31,14
3002418,90346558,2024-02-05 01:35:30,Fraud,730.6,Lost,0.0,15
3023806,90755801,2024-02-05 03:01:27,Fraud,3633.16,Lost,0.0,26
3022689,90297887,2024-02-05 06:26:03,Product Not Received,312.25,Represented,162.74,9
3008959,91035222,2024-02-05 06:45:44,Product Not Received,589.12,Won,301.0,11
3000644,90596859,2024-02-05 06:53:31,Fraud,918.33,Represented,512.88,16
3009096,90736156,2024-02-05 07:21:35,Duplicate,367.37,Won,296.83,20
3003390,90719729,2024-02-05 08:27:50,Duplicate,266.08,Pending,0.0,9
3021427,90874415,2024-02-05 09:00:10,Duplicate,518.43,Lost,0.0,12
3022272,91010503,2024-02-05 09:24:21,Wrong Amount,1044.75,Won,475.89,28
3021842,91368968,2024-02-05 10:02:08,Product Not Received,149.07,Won,69.93,18
3011569,90300144,2024-02-05 10:16:29,Product Not Received,4958.26,Won,3649.83,22
3009203,91294161,2024-02-05 10:52:03,Duplicate,3829.2,Won,2680.26,16
3018315,90928454,2024-02-05 11:41:38,Product Not Received,73.24,Lost,0.0,20
3015148,91126487,2024-02-05 12:14:20,Fraud,534.92,Won,492.61,8
3020619,90366240,2024-02-05 12:31:45,Fraud,29.35,Lost,0.0,16
3014944,90445492,2024-02-05 15:29:24,Service Not Provided,2424.74,Won,1391.74,24
3005120,90016020,2024-02-05 17:59:25,Duplicate,4245.13,Represented,2406.71,17
3015693,90583744,2024-02-05 18:05:12,Service Not Provided,432.1,Pending,0.0,13
3016589,90071870,2024-02-05 18:21:14,Service Not Provided,1036.26,Pending,0.0,19
3019805,90663834,2024-02-05 19:32:14,Product Not Received,2228.54,Won,1343.99,14
3018892,91059706,2024-02-05 20:30:37,Duplicate,183.66,Represented,130.98,28
3020174,90634556,2024-02-05 23:47:54,Wrong Amount,50.65,Represented,25.62,3
3017837,90902937,2024-02-06 00:26:33,Product Not Received,13387.91,Won,11810.35,1
3011914,90656277,2024-02-06 02:17:36,Product Not Received,345.29,Lost,0.0,1
3023749,90834333,2024-02-06 03:30:47,Product Not Received,709.62,Lost,0.0,30
3010180,91397815,2024-02-06 03:33:15,Authorization Issue,1206.39,Lost,0.0,24
3002080,90831478,2024-02-06 04:40:56,Fraud,256.51,Lost,0.0,12
3002274,91462689,2024-02-06 05:34:04,Wrong Amount,2977.05,Lost,0.0,20
3019213,91334437,2024-02-06 07:38:27,Authorization Issue,1126.73,Won,538.76,17
3007570,91094595,2024-02-06 09:25:30,Authorization Issue,316.73,Lost,0.0,4
3016275,90458397,2024-02-06 09:35:47,Product Not Received,1615.53,Represented,847.44,13
3010836,90871208,2024-02-06 09:36:40,Fraud,75.08,Represented,50.04,13
3009233,90785992,2024-02-06 09:50:24,Authorization Issue,131.16,Lost,0.0,4
3007884,91329666,2024-02-06 10:33:25,Product Not Received,191.63,Won,101.96,11
3014114,90886886,2024-02-06 10:37:36,Duplicate,515.91,Pending,0.0,4
3001361,90200487,2024-02-06 11:08:47,Authorization Issue,121.88,Pending,0.0,19
3002996,91275280,2024-02-06 11:32:50,Duplicate,98.35,Lost,0.0,14
3010559,90003226,2024-02-06 12:17:44,Product Not Received,442.48,Lost,0.0,18
3008756,90989427,2024-02-06 12:33:27,Fraud,369.27,Lost,0.0,9
3016094,91457529,2024-02-06 12:58:05,Service Not Provided,262.72,Pending,0.0,10
3015817,91435517,2024-02-06 14:34:17,Product Not Received,187.74,Represented,173.04,13
3014565,90971761,2024-02-06 15:31:08,Fraud,222.2,Represented,141.76,20
3012864,90713975,2024-02-06 16:13:23,Duplicate,3133.28,Pending,0.0,19
3000421,90398516,2024-02-06 17:23:47,Service Not Provided,3354.0,Represented,2252.97,10
3008097,90392867,2024-02-06 18:02:12,Wrong Amount,809.79,Pending,0.0,28
3000296,90113329,2024-02-06 18:39:59,Fraud,642.03,Pending,0.0,23
3012159,90362041,2024-02-06 20:17:20,Fraud,846.18,Represented,709.29,11
3012090,90739678,2024-02-06 22:10:44,Service Not Provided,2188.36,Won,1315.23,6
3022079,91093375,2024-02-06 23:16:29,Wrong Amount,2520.53,Pending,0.0,29
3015327,90716095,2024-02-06 23:55:48,Authorization Issue,330.45,Lost,0.0,11
3011187,91104781,2024-02-07 00:14:54,Authorization Issue,492.5,Won,360.44,8
3018954,91121104,2024-02-07 03:04:31,Product Not Received,352.79,Pending,0.0,2
3016512,91217021,2024-02-07 03:25:27,Service Not Provided,225.12,Lost,0.0,30
3023387,90485906,2024-02-07 03:34:38,Wrong Amount,9501.59,Lost,0.0,1
3016732,90610399,2024-02-07 07:20:09,Authorization Issue,233.74,Lost,0.0,16
3022990,91371540,2024-02-07 07:21:27,Product Not Received,1825.2,Lost,0.0,8
3013654,91082398,2024-02-07 09:19:10,Fraud,772.85,Pending,0.0,1
3004209,90635001,2024-02-07 09:22:28,Product Not Received,2376.25,Represented,1211.55,30
3022619,90727031,2024-02-07 10:11:21,Fraud,67.37,Lost,0.0,14
3006771,90086583,2024-02-07 12:06:05,Fraud,148.14,Represented,124.93,6
3015645,90703908,2024-02-07 13:06:04,Service Not Provided,773.22,Lost,0.0,2
3013662,90522973,2024-02-07 13:15:49,Authorization Issue,227.77,Lost,0.0,25
3022567,90095621,2024-02-07 13:49:13,Duplicate,469.61,Pending,0.0,16
3000805,90287673,2024-02-07 14:11:09,Authorization Issue,44.06,Pending,0.0,7
3004941,90552386,2024-02-07 16:57:46,Service Not Provided,454.07,Pending,0.0,8
3017951,90718686,2024-02-07 18:03:26,Fraud,283.13,Lost,0.0,23
3018261,90286896,2024-02-07 18:41:03,Authorization Issue,75.88,Won,58.05,21
3002603,90318137,2024-02-07 20:02:19,Wrong Amount,2301.65,Won,1262.63,12
3003189,90403048,2024-02-07 20:02:42,Product Not Received,844.36,Won,473.6,30
3007182,91087706,2024-02-08 02:30:17,Fraud,781.98,Represented,360.7,16
3014347,91313946,2024-02-08 02:34:55,Duplicate,296.63,Lost,0.0,22
3010614,91374837,2024-02-08 02:35:52,Duplicate,442.54,Pending,0.0,24
3013722,90943354,2024-02-08 05:23:34,Authorization Issue,1458.7,Represented,1001.99,30
3000889,91182112,2024-02-08 06:57:42,Fraud,102.32,Lost,0.0,21
3002941,91200700,2024-02-08 07:11:19,Fraud,641.83,Lost,0.0,22
3021097,90866492,2024-02-08 08:09:48,Service Not Provided,1240.77,Won,928.64,8
3018145,91299268,2024-02-08 08:20:47,Service Not Provided,510.46,Represented,242.89,13
3000488,90956455,2024-02-08 08:47:50,Service Not Provided,202.13,Won,137.19,30
3020765,91283002,2024-02-08 09:15:05,Wrong Amount,562.42,Pending,0.0,24
3015124,91081501,2024-02-08 09:58:18,Product Not Received,1027.46,Represented,796.23,23
3010257,91208461,2024-02-08 10:41:44,Product Not Received,1560.55,Won,840.81,10
3007773,90747190,2024-02-08 13:25:29,Authorization Issue,597.32,Won,544.82,29
3009452,90021315,2024-02-08 13:58:30,Product Not Received,59.89,Lost,0.0,26
3000977,90554608,2024-02-08 15:18:57,Authorization Issue,818.98,Pending,0.0,12
3014829,90097702,2024-02-08 15:48:23,Product Not Received,4474.73,Won,3114.88,3
3006794,90126140,2024-02-08 16:20:43,Service Not Provided,71.55,Lost,0.0,16
3019457,90552567,2024-02-08 18:28:40,Authorization Issue,1155.36,Won,1087.84,10
3012986,90789367,2024-02-08 21:55:42,Fraud,1720.28,Won,1665.69,27
3001492,90533926,2024-02-08 22:09:41,Authorization Issue,142.84,Represented,97.34,21
3000960,90628134,2024-02-09 01:13:39,Authorization Issue,2844.83,Pending,0.0,11
3001243,91216370,2024-02-09 01:32:24,Duplicate,547.3,Won,478.99,20
3011865,90219065,2024-02-09 01:51:17,Fraud,87.79,Won,76.7,4
3011902,91081686,2024-02-09 02:24:11,Service Not Provided,522.51,Pending,0.0,25
3008823,90753776,2024-02-09 02:53:27,Wrong Amount,446.4,Represented,385.29,15
3015522,90641577,2024-02-09 06:05:03,Fraud,6116.81,Represented,3731.64,10
3014024,90229502,2024-02-09 06:48:31,Authorization Issue,358.77,Pending,0.0,18
3000742,90924929,2024-02-09 06:50:31,Fraud,54.36,Won,48.27,11
3000532,91226844,2024-02-09 06:56:19,Wrong Amount,48.89,Represented,44.26,9
3014264,91164935,2024-02-09 09:15:47,Duplicate,2553.54,Lost,0.0,12
3015550,90404938,2024-02-09 09:46:48,Fraud,1743.95,Lost,0.0,9
3013315,90364588,2024-02-09 11:14:03,Fraud,216.68,Pending,0.0,14
3002787,91332927,2024-02-09 11:26:17,Product Not Received,306.12,Won,194.02,5
3009941,91444909,2024-02-09 11:32:30,Product Not Received,1107.64,Lost,0.0,14
3005167,90195098,2024-02-09 12:26:28,Service Not Provided,76.27,Won,51.16,21
3015585,90237174,2024-02-09 12:45:38,Authorization Issue,783.24,Lost,0.0,13
3006179,90116945,2024-02-09 13:53:10,Fraud,2629.78,Lost,0.0,18
3017417,90237830,2024-02-09 13:58:06,Fraud,665.56,Represented,456.7,17
3017676,91206405,2024-02-09 14:25:01,Wrong Amount,93.04,Won,91.16,2
3005305,90600205,2024-02-09 16:42:06,Authorization Issue,20558.96,Represented,11570.1,13
3022551,91100197,2024-02-09 16:44:22,Service Not Provided,51.36,Pending,0.0,10
3022840,90537929,2024-02-09 17:07:56,Service Not Provided,726.52,Represented,379.6,18
3003493,90654237,2024-02-09 17:58:55,Fraud,1286.82,Lost,0.0,9
3014592,90893311,2024-02-09 18:39:22,Wrong Amount,129.16,Won,64.35,14
3008506,90580255,2024-02-09 20:24:21,Fraud,1311.58,Represented,1278.07,10
3009892,91072427,2024-02-09 22:51:42,Fraud,981.25,Represented,717.32,6
3001130,91160063,2024-02-10 02:00:49,Fraud,172.58,Won,110.27,9
3014165,90924358,2024-02-10 03:07:48,Service Not Provided,412.85,Pending,0.0,1
3020176,90312046,2024-02-10 03:24:06,Wrong Amount,1063.76,Lost,0.0,21
3000323,90955914,2024-02-10 04:08:31,Wrong Amount,1152.47,Represented,640.74,6
3022394,90325748,2024-02-10 04:34:53,Product Not Received,1235.03,Lost,0.0,6
3020149,90593917,2024-02-10 04:37:36,Product Not Received,1538.53,Represented,841.3,26
3015860,90939995,2024-02-10 06:32:22,Wrong Amount,93.01,Lost,0.0,25
3021538,91310069,2024-02-10 09:58:23,Fraud,1791.64,Lost,0.0,4
3017018,90767428,2024-02-10 11:02:43,Service Not Provided,120.68,Pending,0.0,13
3011947,90633400,2024-02-10 11:15:33,Wrong Amount,595.82,Lost,0.0,15
3010191,90333163,2024-02-10 11:49:54,Service Not Provided,5438.08,Won,4500.93,29
3019036,90206721,2024-02-10 12:51:51,Product Not Received,489.01,Won,228.52,17
3022749,90651582,2024-02-10 13:08:18,Fraud,2064.48,Represented,1843.56,27
3011000,90848517,2024-02-10 15:42:34,Service Not Provided,1102.25,Pending,0.0,11
3002385,90796421,2024-02-10 16:55:18,Product Not Received,615.76,Lost,0.0,27
3000563,90868970,2024-02-10 18:50:05,Service Not Provided,371.99,Lost,0.0,11
3003606,90272295,2024-02-10 20:27:08,Fraud,74.76,Lost,0.0,29
3016043,90459414,2024-02-10 21:56:28,Duplicate,2089.55,Lost,0.0,11
3014053,90548176,2024-02-10 22:03:34,Service Not Provided,1247.76,Won,576.95,21
3011608,91445621,2024-02-11 06:02:24,Service Not Provided,700.55,Won,600.73,28
3017710,91485350,2024-02-11 09:39:29,Authorization Issue,298.01,Won,158.64,9
3018710,91091390,2024-02-11 10:26:29,Product Not Received,244.44,Pending,0.0,1
3019433,90511181,2024-02-11 10:27:08,Product Not Received,408.86,Won,361.81,3
3015085,90934148,2024-02-11 11:37:22,Duplicate,1013.92,Represented,567.05,16
3007938,91202187,2024-02-11 14:52:57,Fraud,6664.89,Lost,0.0,8
3013298,90992763,2024-02-11 15:41:38,Fraud,12503.85,Pending,0.0,2
3023326,90063921,2024-02-11 16:11:36,Fraud,1236.64,Lost,0.0,25
3007293,90313137,2024-02-11 16:18:49,Product Not Received,280.91,Lost,0.0,24
3006211,90344672,2024-02-11 16:22:45,Authorization Issue,162.44,Won,135.02,24
3021645,90709312,2024-02-11 16:47:08,Service Not Provided,152.45,Represented,91.48,8
3011842,90640721,2024-02-11 17:28:07,Product Not Received,366.94,Lost,0.0,27
3004397,90778757,2024-02-11 18:10:28,Duplicate,178.39,Lost,0.0,17
3008077,91134059,2024-02-11 20:08:44,Service Not Provided,2660.39,Lost,0.0,5
3011069,90152270,2024-02-11 20:40:39,Service Not Provided,4469.37,Won,3109.74,13
3011180,91292642,2024-02-11 23:27:32,Product Not Received,445.58,Won,432.02,6
3014893,90105555,2024-02-11 23:30:38,Fraud,1590.36,Won,1070.23,23
3012788,90417989,2024-02-12 00:11:57,Service Not Provided,1009.07,Won,508.9,26
3016613,90453585,2024-02-12 03:00:47,Duplicate,6479.31,Represented,4887.9,7
3012003,91040657,2024-02-12 03:30:31,Service Not Provided,500.62,Pending,0.0,26
3008291,90166954,2024-02-12 06:46:02,Service Not Provided,1004.31,Represented,589.0,14
3017539,90772794,2024-02-12 08:52:39,Service Not Provided,1207.1,Lost,0.0,16
3013477,91281220,2024-02-12 10:03:57,Duplicate,1847.22,Won,1692.92,19
3020045,91193250,2024-02-12 11:04:26,Product Not Received,456.72,Lost,0.0,28
3002663,90872009,2024-02-12 12:16:40,Fraud,388.02,Won,185.15,17
3015537,90145076,2024-02-12 14:23:28,Authorization Issue,546.45,Represented,246.13,16
3021582,90041386,2024-02-12 17:02:18,Service Not Provided,578.6,Lost,0.0,12
3011652,90021708,2024-02-12 17:45:49,Fraud,3679.68,Lost,0.0,19
3009275,90112693,2024-02-12 18:02:41,Fraud,76.75,Pending,0.0,12
3014533,90485775,2024-02-12 18:19:41,Service Not Provided,352.21,Lost,0.0,7
3022525,91131047,2024-02-12 18:33:50,Fraud,706.61,Pending,0.0,18
3021397,90644005,2024-02-12 21:43:29,Fraud,457.02,Pending,0.0,7
3018123,91103407,2024-02-12 23:07:40,Service Not Provided,259.26,Represented,200.83,2
3002381,90697789,2024-02-12 23:55:24,Wrong Amount,227.46,Lost,0.0,5
3000983,90113544,2024-02-13 00:04:14,Service Not Provided,165.09,Won,106.31,20
3022133,90838360,2024-02-13 03:32:25,Wrong Amount,142.81,Pending,0.0,3
3014793,90445279,2024-02-13 04:47:12,Product Not Received,400.78,Pending,0.0,30
3011598,91417088,2024-02-13 05:03:23,Fraud,112.14,Pending,0.0,4
3022494,91242468,2024-02-13 08:51:15,Fraud,7063.43,Won,3434.96,7
3006494,91276720,2024-02-13 11:45:57,Wrong Amount,1530.67,Lost,0.0,22
3008734,90213867,2024-02-13 13:11:32,Product Not Received,70.8,Pending,0.0,18
3003495,91284457,2024-02-13 14:17:04,Authorization Issue,3516.38,Represented,1834.57,9
3000265,90907539,2024-02-13 14:44:47,Authorization Issue,550.76,Lost,0.0,10
3003118,91198066,2024-02-13 16:44:14,Wrong Amount,390.46,Pending,0.0,27
3013837,90360753,2024-02-13 18:57:58,Product Not Received,1081.98,Pending,0.0,22
3003668,90790143,2024-02-13 19:12:15,Product Not Received,186.79,Lost,0.0,26
3020328,91287497,2024-02-13 21:03:15,Service Not Provided,534.34,Represented,266.72,2
3009711,90396430,2024-02-13 21:19:20,Service Not Provided,1094.82,Won,1059.12,5
3022243,91486682,2024-02-13 21:26:30,Product Not Received,788.3,Pending,0.0,29
3001033,91060509,2024-02-13 21:45:31,Fraud,265.37,Won,148.25,28
3012430,90248210,2024-02-13 22:26:45,Fraud,283.87,Pending,0.0,21
3018743,90024583,2024-02-13 23:11:16,Fraud,351.28,Pending,0.0,3
3022084,90323950,2024-02-13 23:20:02,Authorization Issue,1917.01,Pending,0.0,6
3022799,90247801,2024-02-13 23:36:19,Authorization Issue,698.55,Won,633.91,16
3005017,90964888,2024-02-14 00:33:17,Product Not Received,5076.33,Lost,0.0,18
3001775,91473035,2024-02-14 01:17:56,Fraud,661.29,Pending,0.0,13
3017258,90524597,2024-02-14 02:20:30,Fraud,805.29,Pending,0.0,19
3011507,90689494,2024-02-14 02:47:49,Service Not Provided,286.7,Pending,0.0,11
3020320,90256530,2024-02-14 02:55:31,Authorization Issue,794.41,Won,479.55,29
3014254,90791858,2024-02-14 03:37:37,Fraud,2982.62,Represented,2839.97,9
3021142,90976104,2024-02-14 04:04:33,Wrong Amount,829.76,Lost,0.0,8
3011028,91201664,2024-02-14 04:05:21,Authorization Issue,3384.33,Pending,0.0,8
3000876,91237167,2024-02-14 04:17:06,Wrong Amount,1054.89,Represented,625.67,12
3015355,91394965,2024-02-14 05:01:58,Fraud,1581.17,Lost,0.0,11
3017575,91002158,2024-02-14 06:39:00,Service Not Provided,2136.26,Won,1917.82,10
3015918,90410770,2024-02-14 10:13:01,Service Not Provided,540.17,Represented,283.16,20
3021099,91466377,2024-02-14 11:27:23,Service Not Provided,4357.04,Pending,0.0,22
3019309,90455205,2024-02-14 12:36:07,Service Not Provided,477.38,Won,462.61,8
3000192,91159709,2024-02-14 13:28:15,Product Not Received,292.45,Represented,152.24,22
3020282,90645990,2024-02-14 13:35:07,Authorization Issue,1556.63,Represented,843.46,3
3002546,91391735,2024-02-14 14:06:29,Service Not Provided,1348.37,Lost,0.0,12
3015202,91209593,2024-02-14 14:38:36,Product Not Received,3260.78,Pending,0.0,5
3023534,91089016,2024-02-14 16:46:02,Authorization Issue,88.28,Lost,0.0,28
3013601,90944001,2024-02-14 17:56:38,Wrong Amount,1647.49,Won,1226.26,22
3017782,91463696,2024-02-14 18:42:25,Fraud,437.89,Won,398.16,2
3016643,90910461,2024-02-14 20:31:35,Authorization Issue,92.78,Represented,77.27,10
3012826,90712391,2024-02-14 21:41:42,Product Not Received,920.66,Won,511.07,10
3010563,90827504,2024-02-14 23:27:31,Service Not Provided,719.9,Lost,0.0,24
3020875,91429077,2024-02-15 01:06:45,Wrong Amount,934.3,Represented,540.91,17
3001516,90928188,2024-02-15 02:27:11,Duplicate,73.65,Pending,0.0,22
3006208,91120400,2024-02-15 03:00:48,Duplicate,5674.39,Represented,4728.04,14
3000195,90294847,2024-02-15 04:28:52,Fraud,4830.32,Won,2311.51,29
3010115,91079047,2024-02-15 05:25:31,Wrong Amount,171.47,Pending,0.0,12
3023335,90528467,2024-02-15 06:43:47,Service Not Provided,1085.09,Won,679.28,14
3018339,90324330,2024-02-15 07:20:02,Wrong Amount,155.04,Lost,0.0,21
3007652,90957579,2024-02-15 07:33:47,Fraud,152.75,Represented,143.93,28
3010037,91393708,2024-02-15 11:22:35,Authorization Issue,173.12,Lost,0.0,26
3016740,91405550,2024-02-15 12:13:23,Fraud,1825.11,Pending,0.0,28
3010584,91459525,2024-02-15 12:28:36,Product Not Received,426.44,Lost,0.0,23
3001324,90158866,2024-02-15 12:51:35,Duplicate,1643.25,Won,1550.07,5
3018912,91109399,2024-02-15 14:12:20,Product Not Received,2076.59,Lost,0.0,27
3022131,90537685,2024-02-15 14:36:50,Wrong Amount,977.74,Lost,0.0,29
3006287,90866838,2024-02-15 16:09:56,Service Not Provided,3805.97,Pending,0.0,13
3018393,90881226,2024-02-15 19:00:23,Fraud,82.13,Represented,44.4,19
3009158,91363320,2024-02-15 20:24:56,Product Not Received,1424.43,Won,1262.3,18
3021319,90297509,2024-02-15 20:42:10,Fraud,356.36,Lost,0.0,20
3019403,90670832,2024-02-15 21:31:53,Wrong Amount,897.32,Represented,595.16,14
3003168,91357671,2024-02-15 23:11:15,Service Not Provided,174.03,Represented,117.6,8
3017269,90211589,2024-02-15 23:46:13,Duplicate,604.88,Lost,0.0,23
3008869,90874376,2024-02-15 23:49:36,Fraud,192.89,Represented,109.94,4
3021179,90498545,2024-02-16 00:07:38,Authorization Issue,1129.78,Won,695.69,1
3001399,90702442,2024-02-16 00:49:35,Service Not Provided,975.2,Represented,846.24,20
3020916,91461062,2024-02-16 01:17:23,Service Not Provided,3936.85,Lost,0.0,24
3008774,90779930,2024-02-16 01:24:02,Duplicate,592.41,Pending,0.0,13
3009070,90245922,2024-02-16 02:00:06,Fraud,438.99,Pending,0.0,10
3013522,90344129,2024-02-16 02:08:05,Service Not Provided,6177.88,Pending,0.0,17
3014219,91029561,2024-02-16 02:08:24,Fraud,271.51,Lost,0.0,25
3019823,91018338,2024-02-16 05:15:45,Fraud,1058.1,Represented,537.93,5
3008572,90535156,2024-02-16 06:11:52,Duplicate,918.11,Pending,0.0,11
3003053,91349913,2024-02-16 06:20:05,Fraud,309.93,Represented,204.76,27
3006834,90332463,2024-02-16 08:03:33,Service Not Provided,3090.69,Lost,0.0,18
3021024,90272872,2024-02-16 08:27:59,Fraud,217.56,Represented,140.08,11
3007596,91220464,2024-02-16 09:26:11,Fraud,1411.33,Won,1372.74,16
3021012,90288451,2024-02-16 09:44:46,Fraud,793.06,Represented,550.04,10
3010888,90251469,2024-02-16 11:23:06,Product Not Received,815.71,Represented,408.27,25
