customer_id,customer_tenure_months,age,city,state,customer_segment,income_band,kyc_status,acquisition_channel,signup_date,risk_band
1000277,13,26,Surat,Gujarat,Premium,6L-10L,Verified,Organic,2021-06-23,Low
1000278,9,28,Coimbatore,Tamil Nadu,Student,3L-6L,Verified,Organic,2022-11-08,Low
1000279,43,30,Pune,Maharashtra,Mass Market,6L-10L,Rejected,Partner,2021-11-08,Low
1000280,26,25,Pune,Maharashtra,Mass Market,3L-6L,Pending,Referral,2019-09-24,Low
1000281,74,31,Chennai,Tamil Nadu,Student,3L-6L,Verified,Organic,2023-02-21,Low
1000282,7,45,Surat,Gujarat,Mass Market,3L-6L,Verified,Paid Search,2021-04-03,Low
1000283,31,35,Kochi,Kerala,Affluent,6L-10L,Verified,App Store,2020-02-15,Low
1000284,26,18,Surat,Gujarat,SME Owner,10L-20L,Verified,Referral,2021-09-04,Low
1000285,50,47,Jaipur,Rajasthan,Mass Market,6L-10L,Verified,Paid Search,2025-02-23,Low
1000286,26,20,Bhopal,Madhya Pradesh,Premium,6L-10L,Verified,Paid Search,2019-10-05,Medium
1000287,80,45,Delhi,Delhi,SME Owner,6L-10L,Verified,Organic,2024-04-13,Low
1000288,5,33,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Partner,2024-12-10,Low
1000289,7,58,Lucknow,Uttar Pradesh,Affluent,10L-20L,Verified,Organic,2025-02-04,Low
1000290,76,49,Surat,Gujarat,SME Owner,<3L,Rejected,Referral,2019-09-22,Medium
1000291,45,40,Nashik,Maharashtra,Mass Market,<3L,Verified,Social,2025-09-15,Medium
1000292,71,34,Chennai,Tamil Nadu,Mass Market,<3L,Pending,Referral,2023-09-23,Low
1000293,39,47,Visakhapatnam,Andhra Pradesh,SME Owner,3L-6L,Verified,Referral,2026-03-26,Medium
1000294,78,35,Kolkata,West Bengal,Mass Market,<3L,Verified,Organic,2019-08-10,Medium
1000295,40,39,Lucknow,Uttar Pradesh,Mass Market,10L-20L,Verified,Partner,2020-02-27,Low
1000296,63,36,Lucknow,Uttar Pradesh,Affluent,3L-6L,Verified,Organic,2024-12-14,Low
1000297,84,28,Nashik,Maharashtra,Premium,<3L,Verified,Organic,2021-05-01,Medium
1000298,64,37,Jaipur,Rajasthan,Mass Market,6L-10L,Verified,Organic,2024-08-19,Low
1000299,22,27,Chennai,Tamil Nadu,Affluent,3L-6L,Verified,Social,2019-01-22,Medium
1000300,67,41,Mumbai,Maharashtra,Student,3L-6L,Verified,Organic,2020-09-30,Low
1000301,33,34,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Organic,2019-07-18,Medium
1000302,57,29,Nashik,Maharashtra,Mass Market,6L-10L,Verified,Paid Search,2023-09-23,Low
1000303,56,28,Mumbai,Maharashtra,Mass Market,3L-6L,Verified,Social,2024-07-10,Medium
1000304,15,49,Vadodara,Gujarat,Mass Market,3L-6L,Rejected,Paid Search,2024-01-04,Low
1000305,25,24,Lucknow,Uttar Pradesh,Student,10L-20L,Verified,App Store,2019-12-27,Low
1000306,15,37,Bengaluru,Karnataka,Student,10L-20L,Verified,Social,2025-08-11,Low
1000307,6,23,Kolkata,West Bengal,Mass Market,10L-20L,Verified,Social,2025-05-23,Low
1000308,43,38,Nagpur,Maharashtra,Student,3L-6L,Verified,Referral,2019-05-15,Low
1000309,17,31,Kolkata,West Bengal,Student,10L-20L,Verified,Social,2020-03-14,Medium
1000310,59,35,Bengaluru,Karnataka,Affluent,6L-10L,Verified,Paid Search,2021-07-28,Medium
1000311,20,30,Kochi,Kerala,Student,<3L,Verified,Paid Search,2019-07-26,Medium
1000312,3,18,Kochi,Kerala,Premium,<3L,Pending,Social,2026-05-29,Low
1000313,13,37,Bengaluru,Karnataka,Mass Market,<3L,Verified,Referral,2022-06-22,Low
1000314,46,36,Chennai,Tamil Nadu,Mass Market,10L-20L,Verified,Organic,2024-05-15,Low
1000315,11,24,Hyderabad,Telangana,Mass Market,6L-10L,Verified,Paid Search,2026-04-15,Low
1000316,75,35,Kochi,Kerala,Premium,6L-10L,Verified,Paid Search,2019-10-06,Low
1000317,63,37,Chandigarh,Chandigarh,SME Owner,3L-6L,Verified,App Store,2025-12-30,Low
1000318,11,37,Chandigarh,Chandigarh,Premium,6L-10L,Verified,Organic,2024-03-12,Low
1000319,73,35,Bhopal,Madhya Pradesh,Affluent,<3L,Verified,Referral,2025-01-11,Low
1000320,27,28,Coimbatore,Tamil Nadu,Mass Market,6L-10L,Verified,Partner,2023-03-16,Low
1000321,76,41,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Referral,2024-05-21,Medium
1000322,83,37,Bengaluru,Karnataka,Mass Market,3L-6L,Pending,Referral,2022-02-28,Low
1000323,22,18,Indore,Madhya Pradesh,Student,3L-6L,Pending,Partner,2021-08-18,Medium
1000324,28,30,Bhopal,Madhya Pradesh,Affluent,6L-10L,Verified,Referral,2020-04-26,Medium
1000325,13,40,Visakhapatnam,Andhra Pradesh,Affluent,6L-10L,Pending,App Store,2021-12-04,Low
1000326,3,49,Hyderabad,Telangana,Mass Market,<3L,Verified,Referral,2022-04-05,Low
1000327,44,36,Hyderabad,Telangana,Affluent,6L-10L,Verified,Referral,2022-05-16,Low
1000328,58,22,Mumbai,Maharashtra,Mass Market,6L-10L,Pending,Paid Search,2025-02-06,Low
1000329,47,19,Bengaluru,Karnataka,Mass Market,10L-20L,Verified,Referral,2020-07-03,Low
1000330,83,35,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Referral,2025-03-15,Low
1000331,10,32,Lucknow,Uttar Pradesh,Affluent,20L+,Verified,Paid Search,2026-04-14,Low
1000332,20,37,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Organic,2020-05-04,Low
1000333,75,24,Kolkata,West Bengal,Mass Market,10L-20L,Verified,Partner,2020-10-23,Low
1000334,19,36,Nashik,Maharashtra,Mass Market,3L-6L,Verified,Social,2020-03-30,Low
1000335,31,33,Surat,Gujarat,Affluent,3L-6L,Verified,Paid Search,2020-07-23,Medium
1000336,37,26,Nashik,Maharashtra,Premium,<3L,Verified,Referral,2024-06-12,Low
1000337,18,48,Visakhapatnam,Andhra Pradesh,SME Owner,10L-20L,Verified,Organic,2020-03-04,Low
1000338,46,42,Kolkata,West Bengal,Mass Market,10L-20L,Verified,Partner,2026-01-21,Low
1000339,67,33,Hyderabad,Telangana,Mass Market,6L-10L,Verified,Referral,2022-09-16,Low
1000340,69,22,Visakhapatnam,Andhra Pradesh,Premium,6L-10L,Verified,Paid Search,2026-06-30,High
1000341,39,38,Indore,Madhya Pradesh,Mass Market,3L-6L,Verified,Paid Search,2024-04-04,Low
1000342,84,28,Chennai,Tamil Nadu,Affluent,<3L,Verified,Referral,2021-06-28,Low
1000343,27,40,Indore,Madhya Pradesh,Affluent,10L-20L,Verified,Paid Search,2021-08-16,Low
1000344,69,38,Lucknow,Uttar Pradesh,Mass Market,10L-20L,Verified,Referral,2019-04-01,Medium
1000345,74,25,Bhopal,Madhya Pradesh,Student,<3L,Verified,Organic,2025-03-10,Low
1000346,25,34,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Partner,2022-10-15,Low
1000347,5,43,Visakhapatnam,Andhra Pradesh,Affluent,3L-6L,Verified,Organic,2020-07-14,Low
1000348,67,20,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,Organic,2019-07-29,Low
1000349,8,37,Delhi,Delhi,Mass Market,6L-10L,Verified,Organic,2021-06-24,High
1000350,53,49,Delhi,Delhi,Mass Market,6L-10L,Verified,Social,2020-12-18,Low
1000351,42,24,Lucknow,Uttar Pradesh,Premium,10L-20L,Verified,Organic,2021-06-05,Low
1000352,42,18,Mumbai,Maharashtra,Mass Market,6L-10L,Verified,Paid Search,2026-01-16,Low
1000353,62,58,Chennai,Tamil Nadu,Premium,20L+,Verified,Paid Search,2022-06-29,Low
1000354,54,18,Jaipur,Rajasthan,Premium,3L-6L,Rejected,Partner,2019-09-22,Low
1000355,51,33,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,Paid Search,2020-05-09,Medium
1000356,37,45,Visakhapatnam,Andhra Pradesh,Mass Market,<3L,Verified,Partner,2025-08-14,Medium
1000357,59,46,Delhi,Delhi,Mass Market,6L-10L,Verified,Social,2021-08-28,Low
1000358,54,37,Vadodara,Gujarat,Mass Market,10L-20L,Verified,Organic,2024-05-29,Low
1000359,49,48,Pune,Maharashtra,Mass Market,10L-20L,Verified,App Store,2019-11-20,Medium
1000360,62,32,Chandigarh,Chandigarh,SME Owner,3L-6L,Verified,Referral,2021-06-20,Low
1000361,11,30,Nashik,Maharashtra,Affluent,10L-20L,Verified,Referral,2023-07-17,Low
1000362,2,35,Vadodara,Gujarat,Mass Market,3L-6L,Verified,App Store,2025-10-30,Low
1000363,3,38,Hyderabad,Telangana,Mass Market,3L-6L,Verified,Organic,2025-02-01,Low
1000364,52,38,Vadodara,Gujarat,Affluent,<3L,Verified,Organic,2022-01-20,Low
1000365,64,25,Bengaluru,Karnataka,Mass Market,3L-6L,Verified,Organic,2026-04-02,Medium
1000366,13,35,Lucknow,Uttar Pradesh,Affluent,20L+,Verified,Organic,2023-07-22,Low
1000367,5,24,Surat,Gujarat,Premium,3L-6L,Verified,Partner,2025-10-04,Low
1000368,29,33,Kolkata,West Bengal,Affluent,10L-20L,Verified,Partner,2026-04-26,Low
1000369,67,39,Mumbai,Maharashtra,Mass Market,6L-10L,Verified,Referral,2023-12-29,Low
1000370,38,39,Coimbatore,Tamil Nadu,Mass Market,3L-6L,Verified,App Store,2020-05-27,Low
1000371,57,52,Kolkata,West Bengal,Mass Market,<3L,Verified,Referral,2025-05-23,Low
1000372,82,29,Kochi,Kerala,Student,10L-20L,Verified,Partner,2020-08-23,High
1000373,44,43,Jaipur,Rajasthan,Affluent,6L-10L,Verified,Paid Search,2021-09-22,Low
1000374,28,52,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Referral,2024-04-01,Low
1000375,3,55,Vadodara,Gujarat,Mass Market,10L-20L,Verified,Organic,2022-03-11,Low
1000376,69,43,Pune,Maharashtra,Premium,3L-6L,Verified,Organic,2020-01-05,Low
1000377,63,21,Chandigarh,Chandigarh,SME Owner,6L-10L,Verified,Social,2022-07-14,Medium
1000378,29,25,Chandigarh,Chandigarh,Student,3L-6L,Verified,Organic,2022-11-19,High
1000379,53,26,Ahmedabad,Gujarat,Mass Market,6L-10L,Verified,Organic,2020-04-09,Medium
1000380,20,35,Chennai,Tamil Nadu,Mass Market,3L-6L,Rejected,Referral,2020-11-06,Low
1000381,57,51,Mumbai,Maharashtra,SME Owner,10L-20L,Verified,Partner,2019-11-15,Low
1000382,37,33,Bhopal,Madhya Pradesh,Premium,10L-20L,Verified,Referral,2024-12-26,Medium
1000383,18,27,Bhopal,Madhya Pradesh,Affluent,3L-6L,Verified,Partner,2022-08-09,Low
1000384,8,45,Hyderabad,Telangana,Affluent,10L-20L,Verified,Social,2024-08-12,Low
1000385,2,30,Mumbai,Maharashtra,SME Owner,3L-6L,Verified,Organic,2024-11-30,Low
1000386,69,43,Bengaluru,Karnataka,Mass Market,<3L,Verified,Social,2024-03-28,Low
1000387,6,31,Pune,Maharashtra,Premium,10L-20L,Verified,App Store,2022-07-13,Low
1000388,42,42,Nashik,Maharashtra,SME Owner,20L+,Verified,Referral,2024-01-01,Low
1000389,11,36,Vadodara,Gujarat,Mass Market,6L-10L,Verified,Organic,2026-01-08,Medium
1000390,58,31,Delhi,Delhi,Mass Market,3L-6L,Verified,Referral,2020-05-07,Low
1000391,33,21,Chandigarh,Chandigarh,Student,<3L,Verified,App Store,2019-11-24,Low
1000392,68,34,Delhi,Delhi,Mass Market,3L-6L,Verified,Paid Search,2022-12-29,Medium
1000393,8,23,Ahmedabad,Gujarat,Mass Market,20L+,Verified,Organic,2023-03-22,Medium
1000394,35,37,Nagpur,Maharashtra,Student,6L-10L,Verified,Social,2024-10-04,Low
1000395,34,42,Chandigarh,Chandigarh,Affluent,6L-10L,Verified,Organic,2026-03-02,Low
1000396,38,39,Vadodara,Gujarat,Mass Market,6L-10L,Verified,Organic,2021-08-26,Low
1000397,25,34,Mumbai,Maharashtra,SME Owner,6L-10L,Verified,Partner,2019-02-08,Low
1000398,22,33,Delhi,Delhi,Mass Market,3L-6L,Verified,Paid Search,2021-01-04,Low
1000399,81,41,Chennai,Tamil Nadu,Mass Market,6L-10L,Verified,Referral,2022-11-11,Low
1000400,61,29,Kolkata,West Bengal,Mass Market,<3L,Rejected,Paid Search,2020-02-10,Low
1000401,39,36,Visakhapatnam,Andhra Pradesh,SME Owner,<3L,Verified,Organic,2022-05-10,Low
1000402,70,22,Coimbatore,Tamil Nadu,Mass Market,<3L,Verified,Social,2019-04-19,Medium
1000403,6,27,Kolkata,West Bengal,SME Owner,<3L,Verified,Partner,2023-08-05,Low
1000404,49,36,Visakhapatnam,Andhra Pradesh,SME Owner,20L+,Verified,Partner,2021-05-01,High
1000405,58,22,Surat,Gujarat,Affluent,3L-6L,Verified,Referral,2025-06-16,Low
1000406,4,36,Lucknow,Uttar Pradesh,Student,3L-6L,Verified,App Store,2021-07-14,High
1000407,60,40,Jaipur,Rajasthan,SME Owner,<3L,Verified,Organic,2022-01-23,Low
1000408,60,28,Bengaluru,Karnataka,Mass Market,6L-10L,Verified,Organic,2022-11-03,Medium
1000409,45,37,Bhopal,Madhya Pradesh,Student,6L-10L,Verified,Referral,2023-06-15,Low
1000410,57,22,Mumbai,Maharashtra,Premium,6L-10L,Verified,Paid Search,2019-12-21,Low
1000411,80,38,Delhi,Delhi,Affluent,6L-10L,Verified,Partner,2025-06-12,Low
1000412,29,30,Hyderabad,Telangana,SME Owner,6L-10L,Verified,Paid Search,2025-12-21,Low
1000413,19,25,Chennai,Tamil Nadu,Student,3L-6L,Verified,Referral,2025-05-10,Low
1000414,35,31,Bengaluru,Karnataka,Affluent,<3L,Pending,Organic,2021-09-02,Low
1000415,80,23,Mumbai,Maharashtra,Mass Market,10L-20L,Verified,Paid Search,2021-12-10,High
1000416,42,41,Kochi,Kerala,Affluent,<3L,Verified,Organic,2024-01-22,Low
1000417,78,35,Visakhapatnam,Andhra Pradesh,Mass Market,6L-10L,Pending,Referral,2022-09-13,Low
1000418,67,43,Bengaluru,Karnataka,Mass Market,20L+,Verified,App Store,2024-07-18,Low
1000419,10,18,Chennai,Tamil Nadu,Affluent,6L-10L,Verified,Referral,2025-03-17,Low
1000420,58,42,Lucknow,Uttar Pradesh,Premium,3L-6L,Verified,Organic,2023-03-17,Medium
1000421,74,19,Bhopal,Madhya Pradesh,Premium,6L-10L,Pending,Organic,2021-08-06,Low
1000422,44,33,Kochi,Kerala,Mass Market,3L-6L,Verified,Referral,2026-06-30,Medium
1000423,26,56,Coimbatore,Tamil Nadu,Mass Market,6L-10L,Pending,Partner,2024-10-15,Low
1000424,68,20,Nagpur,Maharashtra,SME Owner,3L-6L,Verified,Social,2019-06-22,Low
1000425,5,34,Jaipur,Rajasthan,Affluent,10L-20L,Verified,Paid Search,2021-03-02,Medium
1000426,73,24,Delhi,Delhi,Mass Market,6L-10L,Verified,Organic,2023-07-24,High
1000427,7,29,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Social,2020-03-19,Low
1000428,5,25,Nashik,Maharashtra,SME Owner,6L-10L,Verified,App Store,2020-10-02,Low
1000429,44,18,Mumbai,Maharashtra,Affluent,20L+,Rejected,Social,2020-04-14,Low
1000430,6,39,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,Referral,2023-04-20,Medium
1000431,61,34,Pune,Maharashtra,Affluent,3L-6L,Verified,Partner,2022-10-04,Medium
1000432,40,25,Chandigarh,Chandigarh,Affluent,20L+,Verified,Social,2024-08-20,Medium
1000433,63,45,Nashik,Maharashtra,Student,3L-6L,Verified,Organic,2021-10-02,Low
1000434,66,39,Bengaluru,Karnataka,Mass Market,10L-20L,Verified,Partner,2024-10-14,Low
1000435,67,34,Jaipur,Rajasthan,SME Owner,10L-20L,Verified,Organic,2019-12-03,Low
1000436,10,39,Bengaluru,Karnataka,Mass Market,<3L,Verified,App Store,2022-12-17,Low
1000437,72,39,Nagpur,Maharashtra,Mass Market,6L-10L,Pending,Referral,2021-08-20,Medium
1000438,73,34,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,Paid Search,2020-01-15,Low
1000439,43,38,Pune,Maharashtra,Mass Market,20L+,Pending,Partner,2019-09-22,Low
1000440,12,36,Ahmedabad,Gujarat,Student,10L-20L,Verified,Referral,2024-07-27,Low
1000441,62,31,Visakhapatnam,Andhra Pradesh,Mass Market,6L-10L,Verified,Referral,2023-01-19,Low
1000442,59,28,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Organic,2021-08-06,High
1000443,12,28,Bengaluru,Karnataka,Mass Market,20L+,Verified,Organic,2023-06-20,Low
1000444,68,26,Surat,Gujarat,Affluent,6L-10L,Verified,Social,2024-12-19,High
1000445,58,33,Lucknow,Uttar Pradesh,Student,3L-6L,Verified,Referral,2019-05-09,Low
1000446,4,39,Kochi,Kerala,SME Owner,<3L,Verified,Referral,2024-09-10,Low
1000447,52,42,Kolkata,West Bengal,Student,<3L,Verified,Organic,2019-09-06,Low
1000448,72,36,Visakhapatnam,Andhra Pradesh,Mass Market,<3L,Verified,Referral,2024-10-17,Low
1000449,81,44,Lucknow,Uttar Pradesh,Premium,<3L,Verified,Paid Search,2021-11-29,Low
1000450,71,24,Chennai,Tamil Nadu,Premium,6L-10L,Verified,Partner,2026-05-10,Medium
1000451,73,44,Visakhapatnam,Andhra Pradesh,Premium,3L-6L,Pending,Referral,2020-08-29,Low
1000452,13,43,Bhopal,Madhya Pradesh,Premium,3L-6L,Verified,Partner,2020-02-16,Low
1000453,3,21,Surat,Gujarat,Affluent,<3L,Verified,Partner,2024-08-19,Medium
1000454,18,23,Mumbai,Maharashtra,Premium,10L-20L,Verified,Organic,2023-06-06,High
1000455,75,28,Nagpur,Maharashtra,Premium,10L-20L,Verified,Social,2021-01-04,Low
1000456,73,38,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Organic,2020-05-07,Low
1000457,7,18,Bengaluru,Karnataka,SME Owner,10L-20L,Verified,Paid Search,2019-05-28,Low
1000458,82,36,Indore,Madhya Pradesh,Mass Market,<3L,Verified,Referral,2025-08-28,Low
1000459,19,39,Nashik,Maharashtra,Mass Market,<3L,Verified,Partner,2024-06-21,Low
1000460,41,51,Bengaluru,Karnataka,Student,6L-10L,Verified,Organic,2025-12-15,Low
1000461,52,47,Chandigarh,Chandigarh,Mass Market,3L-6L,Verified,Organic,2019-07-26,Medium
1000462,11,30,Bengaluru,Karnataka,Mass Market,3L-6L,Pending,Paid Search,2019-07-25,Low
1000463,32,28,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,App Store,2020-02-24,Low
1000464,24,44,Jaipur,Rajasthan,Affluent,10L-20L,Verified,Paid Search,2021-01-24,Low
1000465,31,45,Mumbai,Maharashtra,SME Owner,3L-6L,Verified,Referral,2024-09-12,Low
1000466,29,39,Visakhapatnam,Andhra Pradesh,SME Owner,10L-20L,Verified,App Store,2025-01-20,Low
1000467,38,23,Delhi,Delhi,Affluent,3L-6L,Verified,Social,2022-10-30,Low
1000468,54,34,Nagpur,Maharashtra,Mass Market,6L-10L,Verified,Social,2021-03-23,Low
1000469,10,29,Delhi,Delhi,Premium,20L+,Verified,Paid Search,2019-09-12,Low
1000470,61,23,Bhopal,Madhya Pradesh,SME Owner,10L-20L,Verified,App Store,2021-07-12,Low
1000471,10,37,Chandigarh,Chandigarh,Mass Market,<3L,Verified,Social,2021-10-06,Medium
1000472,51,26,Nashik,Maharashtra,Premium,6L-10L,Verified,Social,2023-11-02,Medium
1000473,17,55,Jaipur,Rajasthan,Affluent,10L-20L,Rejected,Social,2024-11-14,Low
1000474,75,25,Surat,Gujarat,Mass Market,20L+,Verified,Organic,2022-07-08,Low
1000475,28,18,Indore,Madhya Pradesh,Affluent,3L-6L,Verified,Organic,2020-06-24,Medium
1000476,1,36,Coimbatore,Tamil Nadu,Mass Market,10L-20L,Verified,Partner,2023-12-16,Medium
1000477,9,48,Nashik,Maharashtra,Affluent,3L-6L,Verified,Partner,2025-06-20,Medium
1000478,33,35,Mumbai,Maharashtra,Mass Market,10L-20L,Verified,App Store,2023-03-26,Medium
1000479,81,29,Kochi,Kerala,Mass Market,10L-20L,Verified,Paid Search,2026-03-16,Medium
1000480,25,24,Bengaluru,Karnataka,Affluent,<3L,Verified,Partner,2025-09-15,Low
1000481,42,21,Chennai,Tamil Nadu,Affluent,3L-6L,Verified,Referral,2025-12-16,Low
1000482,64,29,Nashik,Maharashtra,SME Owner,10L-20L,Verified,Social,2022-09-12,Low
1000483,20,25,Chennai,Tamil Nadu,Affluent,<3L,Verified,Partner,2021-09-02,Low
1000484,58,36,Coimbatore,Tamil Nadu,Premium,3L-6L,Verified,Paid Search,2023-02-10,Low
1000485,35,33,Surat,Gujarat,Mass Market,6L-10L,Verified,Paid Search,2024-10-15,Medium
1000486,75,35,Hyderabad,Telangana,Mass Market,10L-20L,Verified,Referral,2020-12-17,Low
1000487,58,26,Kolkata,West Bengal,Affluent,3L-6L,Verified,App Store,2021-02-15,High
1000488,27,32,Lucknow,Uttar Pradesh,Student,3L-6L,Verified,Paid Search,2021-06-18,Low
1000489,39,43,Coimbatore,Tamil Nadu,SME Owner,<3L,Verified,Organic,2023-04-29,Low
1000490,72,18,Indore,Madhya Pradesh,Mass Market,3L-6L,Verified,Social,2026-06-09,Medium
1000491,32,26,Bhopal,Madhya Pradesh,Mass Market,10L-20L,Verified,Referral,2023-03-05,Low
1000492,46,31,Vadodara,Gujarat,Student,10L-20L,Verified,Social,2021-03-06,Low
1000493,72,30,Coimbatore,Tamil Nadu,SME Owner,3L-6L,Verified,Paid Search,2022-06-22,Low
1000494,13,48,Indore,Madhya Pradesh,Mass Market,6L-10L,Verified,Referral,2024-12-16,Medium
1000495,71,19,Chennai,Tamil Nadu,Mass Market,6L-10L,Verified,Referral,2025-11-20,Low
1000496,70,18,Jaipur,Rajasthan,Affluent,20L+,Verified,Partner,2025-12-09,Low
1000497,46,44,Bengaluru,Karnataka,Affluent,<3L,Verified,Social,2025-11-15,High
1000498,20,21,Ahmedabad,Gujarat,Student,<3L,Verified,Paid Search,2019-12-14,Medium
1000499,12,27,Bhopal,Madhya Pradesh,Affluent,<3L,Verified,Partner,2020-11-01,Medium
1000500,64,37,Jaipur,Rajasthan,Affluent,10L-20L,Verified,Paid Search,2022-04-27,Low
1000501,32,45,Bengaluru,Karnataka,Student,10L-20L,Verified,Partner,2022-07-21,Low
1000502,46,28,Kochi,Kerala,Affluent,10L-20L,Verified,Social,2019-04-15,Low
1000503,8,28,Visakhapatnam,Andhra Pradesh,Student,3L-6L,Verified,Organic,2025-07-21,Low
1000504,44,23,Vadodara,Gujarat,Affluent,3L-6L,Verified,Paid Search,2021-04-16,Low
1000505,6,34,Chennai,Tamil Nadu,Affluent,10L-20L,Verified,Paid Search,2022-03-07,Medium
1000506,45,48,Surat,Gujarat,Mass Market,3L-6L,Verified,Social,2023-11-27,Low
1000507,71,28,Lucknow,Uttar Pradesh,Mass Market,<3L,Verified,Referral,2021-10-13,Low
1000508,82,26,Hyderabad,Telangana,Mass Market,6L-10L,Verified,Paid Search,2022-01-21,Medium
1000509,71,33,Chennai,Tamil Nadu,Affluent,3L-6L,Verified,Paid Search,2024-12-26,Low
1000510,50,39,Hyderabad,Telangana,Affluent,20L+,Verified,Referral,2019-11-09,Low
1000511,63,41,Visakhapatnam,Andhra Pradesh,SME Owner,3L-6L,Pending,Paid Search,2021-12-15,Low
1000512,4,32,Chandigarh,Chandigarh,Mass Market,<3L,Verified,Partner,2024-09-25,Low
1000513,58,48,Nashik,Maharashtra,Affluent,6L-10L,Verified,Social,2020-07-15,Low
1000514,81,39,Nashik,Maharashtra,Mass Market,10L-20L,Verified,Paid Search,2022-04-20,Low
1000515,13,34,Visakhapatnam,Andhra Pradesh,Mass Market,6L-10L,Verified,Organic,2024-11-14,Medium
1000516,24,34,Bengaluru,Karnataka,Affluent,10L-20L,Verified,Paid Search,2026-01-31,Low
1000517,84,18,Vadodara,Gujarat,Premium,6L-10L,Verified,App Store,2024-07-22,Low
1000518,40,29,Pune,Maharashtra,Affluent,10L-20L,Verified,Referral,2019-05-09,Medium
1000519,61,25,Surat,Gujarat,Mass Market,3L-6L,Verified,Organic,2021-06-17,Low
1000520,70,32,Nagpur,Maharashtra,Mass Market,10L-20L,Pending,Partner,2020-04-27,Medium
1000521,81,26,Ahmedabad,Gujarat,Premium,3L-6L,Verified,Referral,2022-12-27,Low
1000522,8,21,Bengaluru,Karnataka,Mass Market,3L-6L,Pending,Organic,2021-02-05,Low
1000523,31,42,Delhi,Delhi,Affluent,6L-10L,Verified,Referral,2026-03-18,Medium
1000524,20,18,Nashik,Maharashtra,Mass Market,3L-6L,Verified,Organic,2019-04-20,Low
1000525,69,56,Kolkata,West Bengal,Student,10L-20L,Verified,Partner,2023-02-25,Low
1000526,74,24,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Social,2023-09-20,Medium
1000527,73,33,Bhopal,Madhya Pradesh,Mass Market,<3L,Verified,Referral,2020-09-16,Medium
1000528,10,21,Bengaluru,Karnataka,Student,3L-6L,Verified,Paid Search,2023-09-03,Low
1000529,57,25,Bhopal,Madhya Pradesh,Mass Market,10L-20L,Verified,Social,2022-02-05,Low
1000530,44,41,Bhopal,Madhya Pradesh,Student,<3L,Verified,Partner,2024-02-04,Medium
1000531,61,27,Nagpur,Maharashtra,Affluent,6L-10L,Verified,Paid Search,2023-08-19,Low
1000532,16,28,Delhi,Delhi,Mass Market,3L-6L,Verified,Referral,2022-09-25,Low
1000533,11,43,Delhi,Delhi,Premium,3L-6L,Verified,App Store,2024-02-23,Low
1000534,30,51,Chennai,Tamil Nadu,Affluent,3L-6L,Verified,Paid Search,2023-04-24,High
1000535,30,30,Nagpur,Maharashtra,SME Owner,6L-10L,Verified,Referral,2024-07-21,Medium
1000536,67,18,Delhi,Delhi,Mass Market,<3L,Verified,App Store,2025-11-11,Medium
1000537,17,31,Surat,Gujarat,Student,3L-6L,Verified,Referral,2019-01-29,Low
1000538,81,32,Bengaluru,Karnataka,Premium,6L-10L,Verified,Partner,2020-10-24,Medium
1000539,2,34,Lucknow,Uttar Pradesh,Affluent,3L-6L,Verified,Paid Search,2020-11-26,Low
1000540,49,40,Mumbai,Maharashtra,Student,6L-10L,Verified,Referral,2019-03-26,Low
